Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Fugu,tearsofsteel_short,5,13,1,750,877.1,4.0,4.0,0.14,86.63,18.78,67.25
Fugu,tearsofsteel_short,5,14,1,750,465.1,4.0,4.0,4.621,86.63,0.0,66.76
Fugu,tearsofsteel_short,5,15,1,750,398.4,4.0,4.0,3.36,86.63,0.0,72.18
Fugu,tearsofsteel_short,5,16,2,1200,859.7,4.0,4.0,5.145,92.82,6.19,64.51
Fugu,tearsofsteel_short,5,17,2,1200,1070.5,4.0,4.78,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,18,2,1200,875.5,4.78,4.64,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,19,1,750,441.8,4.64,4.03,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,5,20,2,1200,813.4,4.03,4.0,2.595,92.82,6.19,75.47
Fugu,tearsofsteel_short,5,21,2,1200,740.3,4.0,5.35,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,22,2,1200,992.4,5.35,6.05,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,23,1,750,597.7,6.05,7.43,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,5,24,2,1200,985.9,7.43,6.59,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,5,25,2,1200,1089.2,6.59,8.19,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,26,2,1200,960.4,8.19,8.35,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,27,2,1200,1012.1,8.35,7.13,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,28,2,1200,1111.0,7.13,4.63,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,29,1,750,496.6,4.63,4.0,3.141,86.63,6.19,66.93
Fugu,tearsofsteel_short,5,30,1,750,947.0,4.0,4.0,0.604,86.63,0.0,84.03
Fugu,tearsofsteel_short,5,31,1,750,619.6,4.0,4.36,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,5,32,1,750,672.1,4.36,4.0,5.703,86.63,0.0,62.11
Fugu,tearsofsteel_short,5,33,1,750,543.4,4.0,4.0,1.595,86.63,0.0,79.77
Fugu,tearsofsteel_short,5,34,1,750,592.0,4.0,4.47,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,5,35,2,1200,1887.9,4.47,5.87,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,5,36,2,1200,1492.5,5.87,4.03,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,37,1,750,490.0,4.03,4.0,0.062,86.63,6.19,80.17
Fugu,tearsofsteel_short,5,38,1,750,379.4,4.0,4.41,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,5,39,2,1200,720.7,4.41,5.75,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,5,40,1,750,448.7,5.75,4.0,1.457,86.63,6.19,74.18
Fugu,tearsofsteel_short,5,41,1,750,632.6,4.0,5.52,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,5,42,2,1200,759.8,5.52,6.04,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,5,43,2,1200,752.4,6.04,5.65,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,5,44,1,750,629.1,5.65,4.65,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,5,45,2,1200,1034.1,4.65,5.47,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,5,46,1,750,683.1,5.47,4.97,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,5,47,1,750,707.4,4.97,6.24,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,0,1,750,587.0,1.36,4.0,3.952,86.63,0.0,69.64
Fugu,tearsofsteel_short,6,1,2,1200,787.1,4.0,4.11,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,6,2,2,1200,677.6,4.11,5.22,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,3,2,1200,650.6,5.22,5.78,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,4,1,750,725.7,5.78,5.59,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,6,5,2,1200,824.8,5.59,6.34,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,6,6,0,300,252.3,6.34,7.79,0.0,67.85,24.97,42.88
Fugu,tearsofsteel_short,6,7,1,750,761.1,7.79,8.5,0.0,86.63,18.78,67.85
Fugu,tearsofsteel_short,6,8,1,750,502.5,8.5,4.0,4.501,86.63,0.0,67.28
Fugu,tearsofsteel_short,6,9,1,750,618.3,4.0,4.41,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,10,1,750,583.5,4.41,4.0,1.463,86.63,0.0,80.34
Fugu,tearsofsteel_short,6,11,1,750,488.0,4.0,4.0,2.256,86.63,0.0,76.93
Fugu,tearsofsteel_short,6,12,1,750,778.7,4.0,4.0,3.609,86.63,0.0,71.11
Fugu,tearsofsteel_short,6,13,1,750,653.2,4.0,4.0,1.559,86.63,0.0,79.92
Fugu,tearsofsteel_short,6,14,1,750,587.3,4.0,4.0,2.828,86.63,0.0,74.47
Fugu,tearsofsteel_short,6,15,1,750,472.8,4.0,4.0,2.201,86.63,0.0,77.16
Fugu,tearsofsteel_short,6,16,1,750,790.7,4.0,4.0,2.214,86.63,0.0,77.11
Fugu,tearsofsteel_short,6,17,1,750,576.4,4.0,4.27,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,18,2,1200,793.4,4.27,4.0,0.306,92.82,6.19,85.31
Fugu,tearsofsteel_short,6,19,1,750,446.8,4.0,4.0,0.559,86.63,6.19,78.03
Fugu,tearsofsteel_short,6,20,1,750,561.7,4.0,4.0,1.994,86.63,0.0,78.06
Fugu,tearsofsteel_short,6,21,1,750,529.7,4.0,5.68,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,22,1,750,362.6,5.68,4.04,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,23,1,750,712.6,4.04,5.84,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,24,1,750,475.3,5.84,4.0,0.43,86.63,0.0,84.78
Fugu,tearsofsteel_short,6,25,1,750,474.9,4.0,4.55,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,26,1,750,616.4,4.55,4.81,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,27,1,750,428.1,4.81,4.0,2.894,86.63,0.0,74.19
Fugu,tearsofsteel_short,6,28,0,300,475.6,4.0,4.2,0.0,67.85,18.78,49.07
Fugu,tearsofsteel_short,6,29,1,750,809.7,4.2,4.0,0.564,86.63,18.78,65.43
Fugu,tearsofsteel_short,6,30,1,750,699.9,4.0,4.0,2.229,86.63,0.0,77.04
Fugu,tearsofsteel_short,6,31,1,750,420.5,4.0,4.0,1.371,86.63,0.0,80.73
Fugu,tearsofsteel_short,6,32,1,750,473.9,4.0,4.0,10.264,86.63,0.0,42.49
Fugu,tearsofsteel_short,6,33,1,750,654.6,4.0,4.0,0.645,86.63,0.0,83.86
Fugu,tearsofsteel_short,6,34,1,750,689.7,4.0,4.97,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,35,1,750,677.2,4.97,4.43,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,36,1,750,444.9,4.43,4.0,7.796,86.63,0.0,53.11
Fugu,tearsofsteel_short,6,37,2,1200,795.5,4.0,4.0,0.037,92.82,6.19,86.47
Fugu,tearsofsteel_short,6,38,2,1200,664.8,4.0,4.72,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,39,2,1200,743.5,4.72,6.14,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,40,1,750,649.3,6.14,5.16,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,6,41,2,1200,598.7,5.16,4.97,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,6,42,2,1200,981.2,4.97,6.28,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,43,2,1200,1001.1,6.28,6.98,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,6,44,1,750,505.3,6.98,4.75,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,6,45,1,750,571.6,4.75,5.16,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,6,46,1,750,594.1,5.16,4.0,0.015,86.63,0.0,86.56
Fugu,tearsofsteel_short,6,47,2,1200,930.5,4.0,4.67,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,0,2,1200,985.5,2.74,4.0,2.318,92.82,0.0,82.85
Fugu,tearsofsteel_short,7,1,3,1850,1147.8,4.0,4.0,0.109,95.92,3.1,92.35
Fugu,tearsofsteel_short,7,2,1,750,330.5,4.0,4.3,0.0,86.63,9.29,77.34
Fugu,tearsofsteel_short,7,3,2,1200,954.6,4.3,5.95,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,4,1,750,417.9,5.95,4.0,1.316,86.63,6.19,74.78
Fugu,tearsofsteel_short,7,5,2,1200,1051.5,4.0,5.45,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,6,1,750,582.7,5.45,6.68,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,7,7,2,1200,1084.0,6.68,6.99,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,8,1,750,1091.8,6.99,5.01,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,7,9,1,750,948.6,5.01,6.67,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,10,1,750,778.8,6.67,6.27,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,11,1,750,912.3,6.27,6.92,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,12,1,750,868.3,6.92,4.1,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,13,1,750,591.5,4.1,4.0,2.041,86.63,0.0,77.85
Fugu,tearsofsteel_short,7,14,1,750,826.8,4.0,4.0,0.85,86.63,0.0,82.98
Fugu,tearsofsteel_short,7,15,1,750,746.7,4.0,4.07,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,16,2,1200,1083.7,4.07,4.0,3.181,92.82,6.19,72.95
Fugu,tearsofsteel_short,7,17,1,750,314.5,4.0,4.0,2.844,86.63,6.19,68.21
Fugu,tearsofsteel_short,7,18,2,1200,896.8,4.0,4.0,0.045,92.82,6.19,86.44
Fugu,tearsofsteel_short,7,19,2,1200,698.3,4.0,4.0,0.667,92.82,0.0,89.95
Fugu,tearsofsteel_short,7,20,2,1200,821.6,4.0,4.0,2.557,92.82,0.0,81.82
Fugu,tearsofsteel_short,7,21,2,1200,866.4,4.0,5.73,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,7,22,3,1850,1244.4,5.73,5.67,0.0,95.92,3.1,92.82
Fugu,tearsofsteel_short,7,23,1,750,525.3,5.67,6.7,0.0,86.63,9.29,77.34
Fugu,tearsofsteel_short,7,24,1,750,404.9,6.7,4.0,0.664,86.63,0.0,83.77
Fugu,tearsofsteel_short,7,25,1,750,814.0,4.0,5.99,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,26,1,750,719.0,5.99,6.78,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,27,1,750,932.1,6.78,7.24,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,28,1,750,934.7,7.24,6.41,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,29,1,750,887.2,6.41,6.06,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,30,1,750,693.7,6.06,4.0,0.223,86.63,0.0,85.67
Fugu,tearsofsteel_short,7,31,1,750,752.9,4.0,5.0,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,7,32,0,300,320.6,5.0,4.0,3.435,67.85,18.78,34.3
Fugu,tearsofsteel_short,7,33,1,750,577.7,4.0,4.0,1.263,86.63,18.78,62.42
Fugu,tearsofsteel_short,7,34,2,1200,952.6,4.0,4.49,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,35,2,1200,730.6,4.49,4.0,2.239,92.82,0.0,83.19
Fugu,tearsofsteel_short,7,36,2,1200,1298.9,4.0,4.0,2.702,92.82,0.0,81.2
Fugu,tearsofsteel_short,7,37,3,1850,1115.9,4.0,4.0,0.436,95.92,3.1,90.94
Fugu,tearsofsteel_short,7,38,1,750,385.1,4.0,4.47,0.0,86.63,9.29,77.34
Fugu,tearsofsteel_short,7,39,2,1200,838.5,4.47,6.18,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,40,2,1200,804.9,6.18,4.0,0.251,92.82,0.0,91.74
Fugu,tearsofsteel_short,7,41,2,1200,942.1,4.0,5.34,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,7,42,2,1200,999.5,5.34,6.69,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,7,43,2,1200,1003.0,6.69,7.4,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,7,44,2,1200,835.4,7.4,5.37,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,7,45,1,750,797.9,5.37,6.8,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,7,46,2,1200,967.8,6.8,5.72,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,7,47,2,1200,875.4,5.72,6.18,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,0,2,1200,891.0,2.97,4.0,2.63,92.82,0.0,81.51
Fugu,tearsofsteel_short,8,1,2,1200,891.2,4.0,4.57,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,2,2,1200,890.8,4.57,6.37,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,3,2,1200,879.8,6.37,7.82,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,4,2,1200,841.8,7.82,6.05,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,5,2,1200,900.4,6.05,7.07,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,6,2,1200,897.6,7.07,8.2,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,7,2,1200,884.1,8.2,7.67,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,8,1,750,901.1,7.67,4.42,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,8,9,1,750,882.9,4.42,5.91,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,10,1,750,901.2,5.91,6.11,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,11,1,750,900.7,6.11,6.72,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,12,1,750,901.6,6.72,4.15,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,13,1,750,900.5,4.15,4.11,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,14,1,750,900.3,4.11,4.0,0.34,86.63,0.0,85.17
Fugu,tearsofsteel_short,8,15,1,750,897.1,4.0,4.73,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,16,2,1200,902.5,4.73,4.0,3.98,92.82,6.19,69.52
Fugu,tearsofsteel_short,8,17,2,1200,807.4,4.0,4.0,0.266,92.82,0.0,91.68
Fugu,tearsofsteel_short,8,18,2,1200,902.0,4.0,4.0,0.022,92.82,0.0,92.73
Fugu,tearsofsteel_short,8,19,2,1200,900.4,4.0,4.38,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,20,2,1200,902.0,4.38,4.0,1.592,92.82,0.0,85.97
Fugu,tearsofsteel_short,8,21,2,1200,901.2,4.0,5.82,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,22,2,1200,900.6,5.82,6.18,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,23,2,1200,902.1,6.18,7.41,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,24,2,1200,901.1,7.41,6.12,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,25,1,750,899.4,6.12,8.3,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,8,26,1,750,823.2,8.3,9.5,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,27,1,750,901.4,9.5,9.84,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,28,1,750,901.5,9.84,8.83,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,29,1,750,900.7,8.83,8.54,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,30,1,750,899.6,8.54,7.7,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,31,2,1200,902.2,7.7,7.69,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,8,32,1,750,900.9,7.69,4.19,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,8,33,1,750,894.7,4.19,4.79,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,8,34,2,1200,901.3,4.79,5.08,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,8,35,2,1200,902.2,5.08,4.0,0.37,92.82,0.0,91.23
Fugu,tearsofsteel_short,8,36,2,1200,901.0,4.0,4.0,5.661,92.82,0.0,68.48
Fugu,tearsofsteel_short,8,37,2,1200,901.0,4.0,4.44,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,38,2,1200,901.5,4.44,6.02,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,39,2,1200,871.6,6.02,7.82,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,40,2,1200,901.6,7.82,6.08,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,41,2,1200,901.8,6.08,7.3,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,42,2,1200,901.0,7.3,8.37,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,43,2,1200,900.8,8.37,8.7,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,44,2,1200,900.8,8.7,7.11,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,45,2,1200,901.8,7.11,7.46,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,46,2,1200,900.7,7.46,6.0,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,8,47,2,1200,900.7,6.0,6.57,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,0,3,1850,1125.3,1.22,4.0,5.616,95.92,0.0,71.77
Fugu,tearsofsteel_short,9,1,2,1200,956.1,4.0,4.8,0.0,92.82,3.1,89.72
Fugu,tearsofsteel_short,9,2,2,1200,823.4,4.8,6.42,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,3,3,1850,1207.6,6.42,7.56,0.0,95.92,3.1,92.82
Fugu,tearsofsteel_short,9,4,2,1200,1173.0,7.56,7.42,0.0,92.82,3.1,89.72
Fugu,tearsofsteel_short,9,5,2,1200,1203.8,7.42,9.19,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,6,2,1200,1089.3,9.19,10.82,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,7,2,1200,1211.6,10.82,11.52,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,8,2,1200,1178.5,11.52,6.65,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,9,2,1200,1006.7,6.65,7.12,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,10,2,1200,1247.8,7.12,6.73,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,11,1,750,763.9,6.73,6.73,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,9,12,1,750,1168.9,6.73,5.67,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,9,13,2,1200,1211.6,5.67,4.87,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,9,14,2,1200,969.1,4.87,4.0,1.75,92.82,0.0,85.29
Fugu,tearsofsteel_short,9,15,2,1200,1127.2,4.0,4.0,0.162,92.82,0.0,92.12
Fugu,tearsofsteel_short,9,16,2,1200,1159.4,4.0,4.0,2.781,92.82,0.0,80.86
Fugu,tearsofsteel_short,9,17,1,750,561.7,4.0,4.17,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,9,18,3,1850,1222.0,4.17,4.0,0.409,95.92,9.29,84.87
Fugu,tearsofsteel_short,9,19,2,1200,1103.6,4.0,5.05,0.0,92.82,3.1,89.72
Fugu,tearsofsteel_short,9,20,3,1850,1120.9,5.05,4.0,2.363,95.92,3.1,82.66
Fugu,tearsofsteel_short,9,21,3,1850,1012.5,4.0,5.01,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,9,22,3,1850,1122.2,5.01,4.51,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,9,23,2,1200,972.2,4.51,5.94,0.0,92.82,3.1,89.72
Fugu,tearsofsteel_short,9,24,2,1200,917.8,5.94,4.74,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,25,2,1200,1228.1,4.74,6.61,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,26,2,1200,1187.8,6.61,7.5,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,27,2,1200,983.4,7.5,6.13,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,28,2,1200,1268.5,6.13,4.44,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,29,2,1200,1089.4,4.44,4.0,1.23,92.82,0.0,87.53
Fugu,tearsofsteel_short,9,30,1,750,660.9,4.0,4.0,2.597,86.63,6.19,69.27
Fugu,tearsofsteel_short,9,31,1,750,380.2,4.0,4.0,1.941,86.63,0.0,78.29
Fugu,tearsofsteel_short,9,32,1,750,1075.2,4.0,4.0,2.288,86.63,0.0,76.79
Fugu,tearsofsteel_short,9,33,0,300,113.5,4.0,4.0,6.712,67.85,18.78,20.21
Fugu,tearsofsteel_short,9,34,1,750,1047.7,4.0,6.01,0.0,86.63,18.78,67.85
Fugu,tearsofsteel_short,9,35,1,750,711.3,6.01,5.69,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,9,36,1,750,569.9,5.69,4.0,3.86,86.63,0.0,70.03
Fugu,tearsofsteel_short,9,37,3,1850,1169.5,4.0,4.0,0.233,95.92,9.29,85.63
Fugu,tearsofsteel_short,9,38,3,1850,1241.1,4.0,5.3,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,9,39,3,1850,1033.7,5.3,6.43,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,9,40,2,1200,994.4,6.43,5.23,0.0,92.82,3.1,89.72
Fugu,tearsofsteel_short,9,41,1,750,298.9,5.23,4.0,0.016,86.63,6.19,80.37
Fugu,tearsofsteel_short,9,42,2,1200,1043.3,4.0,5.47,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,9,43,1,750,265.1,5.47,4.0,2.327,86.63,6.19,70.44
Fugu,tearsofsteel_short,9,44,2,1200,992.9,4.0,4.0,1.07,92.82,6.19,82.03
Fugu,tearsofsteel_short,9,45,2,1200,921.1,4.0,4.43,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,9,46,1,750,629.3,4.43,4.0,0.451,86.63,6.19,78.5
Fugu,tearsofsteel_short,9,47,2,1200,945.5,4.0,4.73,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,10,0,2,1200,956.3,1.02,4.0,4.197,92.82,0.0,74.77
Fugu,tearsofsteel_short,10,1,3,1850,1160.2,4.0,4.0,0.065,95.92,3.1,92.54
Fugu,tearsofsteel_short,10,2,3,1850,1012.1,4.0,5.02,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,10,3,3,1850,1129.0,5.02,5.96,0.0,95.92,0.0,95.92
Fugu,tearsofsteel_short,10,4,1,750,847.8,5.96,6.37,0.0,86.63,9.29,77.34
Fugu,tearsofsteel_short,10,5,1,750,792.3,6.37,8.26,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,6,1,750,471.8,8.26,8.84,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,7,1,750,893.2,8.84,10.05,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,8,1,750,1029.0,10.05,7.7,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,9,1,750,528.2,7.7,7.49,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,10,1,750,754.5,7.49,6.95,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,11,1,750,815.3,6.95,7.21,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,12,1,750,721.2,7.21,4.0,1.008,86.63,0.0,82.29
Fugu,tearsofsteel_short,10,13,1,750,534.2,4.0,4.0,2.797,86.63,0.0,74.6
Fugu,tearsofsteel_short,10,14,1,750,587.3,4.0,4.0,2.827,86.63,0.0,74.47
Fugu,tearsofsteel_short,10,15,1,750,713.5,4.0,4.0,0.109,86.63,0.0,86.16
Fugu,tearsofsteel_short,10,16,1,750,503.6,4.0,4.0,5.757,86.63,0.0,61.87
Fugu,tearsofsteel_short,10,17,1,750,282.3,4.0,4.0,3.624,86.63,0.0,71.05
Fugu,tearsofsteel_short,10,18,1,750,343.5,4.0,4.0,2.601,86.63,0.0,75.45
Fugu,tearsofsteel_short,10,19,1,750,533.8,4.0,4.18,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,20,2,1200,775.6,4.18,4.0,2.762,92.82,6.19,74.75
Fugu,tearsofsteel_short,10,21,2,1200,576.4,4.0,4.59,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,10,22,1,750,502.9,4.59,4.52,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,10,23,1,750,487.7,4.52,5.32,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,24,1,750,400.4,5.32,4.0,2.129,86.63,0.0,77.47
Fugu,tearsofsteel_short,10,25,1,750,446.7,4.0,4.34,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,26,1,750,1006.1,4.34,6.05,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,27,1,750,845.8,6.05,6.14,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,28,1,750,633.0,6.14,4.0,0.991,86.63,0.0,82.37
Fugu,tearsofsteel_short,10,29,1,750,1261.3,4.0,4.94,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,30,1,750,1113.3,4.94,5.03,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,31,1,750,596.7,5.03,5.24,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,32,1,750,627.1,5.24,4.0,5.54,86.63,0.0,62.81
Fugu,tearsofsteel_short,10,33,1,750,882.9,4.0,4.56,0.0,86.63,0.0,86.63
Fugu,tearsofsteel_short,10,34,2,1200,1234.7,4.56,5.85,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,10,35,2,1200,1061.1,5.85,5.22,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,10,36,2,1200,972.2,5.22,4.0,3.738,92.82,0.0,76.75
Fugu,tearsofsteel_short,10,37,2,1200,682.0,4.0,4.0,0.709,92.82,0.0,89.77
Fugu,tearsofsteel_short,10,38,2,1200,609.2,4.0,4.43,0.0,92.82,0.0,92.82
Fugu,tearsofsteel_short,10,39,1,750,468.4,4.43,5.86,0.0,86.63,6.19,80.44
Fugu,tearsofsteel_short,10,40,2,1200,1047.2,5.86,4.92,0.0,92.82,6.19,86.63
Fugu,tearsofsteel_short,10,41,2,1200,819.8,4.92,5.86,0.0,92.82,0.0,92.82
