Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,sintel,4,20,2,1200,902.0,5.31,4.71,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,21,2,1200,901.2,4.71,6.14,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,22,2,1200,900.6,6.14,6.75,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,23,2,1200,902.1,6.75,8.45,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,24,2,1200,901.1,8.45,4.99,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,25,2,1200,899.4,4.99,4.15,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,26,2,1200,823.2,4.15,4.51,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,27,2,1200,901.4,4.51,4.0,0.259,95.19,0.0,94.08,2,1200,0.0,95.19,95.19,-1.1099999999999994,0.259,1
Proposed,sintel,4,28,0,300,901.5,4.0,5.0,0.0,74.82,20.37,54.45,1,750,0.0,87.43,79.67,-25.22,0.0,0
Proposed,sintel,4,29,2,1200,900.7,5.0,4.89,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,4,30,2,1200,899.6,4.89,4.0,1.397,95.19,0.0,89.18,1,750,0.0,87.43,87.43,1.75,1.397,0
Proposed,sintel,4,31,2,1200,902.2,4.0,4.0,3.122,95.19,0.0,81.77,1,750,0.0,87.43,87.43,-5.660000000000011,3.122,0
Proposed,sintel,4,32,1,750,900.9,4.0,4.0,2.253,87.43,7.76,69.98,1,750,0.0,87.43,87.43,-17.450000000000003,2.253,1
Proposed,sintel,4,33,2,1200,894.7,4.0,4.0,1.637,95.19,7.76,80.39,1,750,0.0,87.43,87.43,-7.040000000000006,1.637,0
Proposed,sintel,4,34,2,1200,901.3,4.0,4.66,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,87.43,7.759999999999991,0.0,1
Proposed,sintel,4,35,2,1200,902.2,4.66,4.4,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,36,2,1200,901.0,4.4,4.0,3.14,95.19,0.0,81.69,2,1200,0.501,95.19,93.04,-11.350000000000009,2.6390000000000002,1
Proposed,sintel,4,37,2,1200,901.0,4.0,4.0,0.893,95.19,0.0,91.35,2,1200,0.893,95.19,91.35,0.0,0.0,1
Proposed,sintel,4,38,2,1200,901.5,4.0,5.38,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,39,2,1200,871.6,5.38,5.77,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,40,2,1200,901.6,5.77,4.0,0.126,95.19,0.0,94.65,2,1200,0.126,95.19,94.65,0.0,0.0,1
Proposed,sintel,4,41,2,1200,901.8,4.0,5.25,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,42,2,1200,901.0,5.25,5.71,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,43,2,1200,900.8,5.71,6.21,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,44,2,1200,900.8,6.21,4.0,0.695,95.19,0.0,92.2,2,1200,0.695,95.19,92.2,0.0,0.0,1
Proposed,sintel,4,45,2,1200,901.8,4.0,4.74,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,46,2,1200,900.7,4.74,4.63,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,4,47,2,1200,900.7,4.63,5.24,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,5,0,1,750,769.8,2.52,4.0,1.161,87.43,0.0,82.44,1,750,1.161,87.43,82.44,0.0,0.0,1
Proposed,sintel,5,1,2,1200,446.8,4.0,4.0,0.297,95.19,7.76,86.15,1,750,0.0,87.43,87.43,-1.2800000000000011,0.297,0
Proposed,sintel,5,2,2,1200,580.4,4.0,4.69,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,3,2,1200,467.8,4.69,4.0,0.31,95.19,0.0,93.86,1,750,0.0,87.43,87.43,6.429999999999993,0.31,0
Proposed,sintel,5,4,0,300,757.0,4.0,5.87,0.0,74.82,20.37,54.45,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,5,5,2,1200,657.4,5.87,4.0,0.663,95.19,20.37,71.97,1,750,0.0,87.43,87.43,-15.460000000000008,0.663,0
Proposed,sintel,5,6,1,750,706.4,4.0,4.0,0.662,87.43,7.76,76.82,1,750,0.0,87.43,87.43,-10.610000000000014,0.662,1
Proposed,sintel,5,7,1,750,692.8,4.0,4.0,0.887,87.43,0.0,83.61,1,750,0.0,87.43,87.43,-3.8200000000000074,0.887,1
Proposed,sintel,5,8,0,300,989.6,4.0,5.34,0.0,74.82,12.61,62.21,1,750,1.476,87.43,81.08,-18.869999999999997,-1.476,0
Proposed,sintel,5,9,2,1200,601.9,5.34,4.0,3.547,95.19,20.37,59.57,1,750,1.556,87.43,80.74,-21.169999999999995,1.991,0
Proposed,sintel,5,10,1,750,1009.6,4.0,4.47,0.0,87.43,7.76,79.67,1,750,0.0,87.43,87.43,-7.760000000000005,0.0,1
Proposed,sintel,5,11,2,1200,645.2,4.47,4.0,1.34,95.19,7.76,81.67,1,750,0.0,87.43,87.43,-5.760000000000005,1.34,0
Proposed,sintel,5,12,0,300,418.7,4.0,4.0,1.104,74.82,20.37,49.7,1,750,7.92,87.43,53.37,-3.6699999999999946,-6.816,0
Proposed,sintel,5,13,0,300,877.1,4.0,6.62,0.0,74.82,0.0,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,5,14,2,1200,465.1,6.62,4.0,0.879,95.19,20.37,71.04,1,750,0.129,87.43,86.87,-15.829999999999998,0.75,0
Proposed,sintel,5,15,0,300,398.4,4.0,4.62,0.0,74.82,20.37,54.45,1,750,4.438,87.43,68.35,-13.899999999999991,-4.438,0
Proposed,sintel,5,16,0,300,859.7,4.62,6.87,0.0,74.82,0.0,74.82,1,750,0.383,87.43,85.79,-10.970000000000013,-0.383,0
Proposed,sintel,5,17,2,1200,1070.5,6.87,8.78,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,5,18,2,1200,875.5,8.78,8.42,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,19,2,1200,441.8,8.42,4.92,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,20,1,750,813.4,4.92,5.73,0.0,87.43,7.76,79.67,1,750,0.0,87.43,87.43,-7.760000000000005,0.0,1
Proposed,sintel,5,21,2,1200,740.3,5.73,6.61,0.0,95.19,7.76,87.43,1,750,0.0,87.43,87.43,0.0,0.0,0
Proposed,sintel,5,22,2,1200,992.4,6.61,7.53,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,23,2,1200,597.7,7.53,8.06,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,24,2,1200,985.9,8.06,5.24,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,25,2,1200,1089.2,5.24,5.24,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,26,2,1200,960.4,5.24,6.12,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,27,2,1200,1012.1,6.12,5.87,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,28,1,750,1111.0,5.87,4.0,0.212,87.43,7.76,78.76,1,750,0.0,87.43,87.43,-8.670000000000002,0.212,1
Proposed,sintel,5,29,1,750,496.6,4.0,4.0,0.659,87.43,0.0,84.6,1,750,0.0,87.43,87.43,-2.8300000000000125,0.659,1
Proposed,sintel,5,30,1,750,947.0,4.0,4.27,0.0,87.43,0.0,87.43,1,750,0.0,87.43,87.43,0.0,0.0,1
Proposed,sintel,5,31,1,750,619.6,4.27,4.0,2.213,87.43,0.0,77.91,1,750,0.0,87.43,87.43,-9.52000000000001,2.213,1
Proposed,sintel,5,32,0,300,672.1,4.0,4.65,0.0,74.82,12.61,62.21,1,750,0.0,87.43,87.43,-25.220000000000006,0.0,0
Proposed,sintel,5,33,1,750,543.4,4.65,4.0,1.153,87.43,12.61,69.86,1,750,0.0,87.43,87.43,-17.570000000000007,1.153,1
Proposed,sintel,5,34,2,1200,592.0,4.0,4.0,1.077,95.19,7.76,82.8,1,750,0.0,87.43,87.43,-4.63000000000001,1.077,0
Proposed,sintel,5,35,2,1200,1887.9,4.0,5.96,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,36,2,1200,1492.5,5.96,5.41,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,5,37,2,1200,490.0,5.41,4.0,3.587,95.19,0.0,79.77,1,750,0.0,87.43,87.43,-7.660000000000011,3.587,0
Proposed,sintel,5,38,2,1200,379.4,4.0,4.0,2.223,95.19,0.0,85.63,1,750,0.0,87.43,87.43,-1.8000000000000114,2.223,0
Proposed,sintel,5,39,1,750,720.7,4.0,5.27,0.0,87.43,7.76,79.67,1,750,0.0,87.43,87.43,-7.760000000000005,0.0,1
Proposed,sintel,5,40,1,750,448.7,5.27,4.0,2.131,87.43,0.0,78.27,1,750,0.0,87.43,87.43,-9.16000000000001,2.131,1
Proposed,sintel,5,41,2,1200,632.6,4.0,4.07,0.0,95.19,7.76,87.43,2,1200,0.0,95.19,87.43,0.0,0.0,1
Proposed,sintel,5,42,2,1200,759.8,4.07,4.0,0.125,95.19,0.0,94.65,2,1200,0.0,95.19,95.19,-0.539999999999992,0.125,1
Proposed,sintel,5,43,2,1200,752.4,4.0,4.0,0.179,95.19,0.0,94.42,2,1200,0.0,95.19,95.19,-0.769999999999996,0.179,1
Proposed,sintel,5,44,1,750,629.1,4.0,4.0,2.183,87.43,7.76,70.28,2,1200,1.592,95.19,88.34,-18.060000000000002,0.5909999999999997,0
Proposed,sintel,5,45,2,1200,1034.1,4.0,5.16,0.0,95.19,7.76,87.43,2,1200,0.0,95.19,95.19,-7.759999999999991,0.0,1
Proposed,sintel,5,46,2,1200,683.1,5.16,4.0,0.264,95.19,0.0,94.06,2,1200,0.264,95.19,94.06,0.0,0.0,1
Proposed,sintel,5,47,2,1200,707.4,4.0,4.0,0.315,95.19,0.0,93.84,2,1200,0.315,95.19,93.84,0.0,0.0,1
Proposed,sintel,6,0,0,300,587.0,1.36,4.0,0.573,74.82,0.0,72.36,1,750,3.469,87.43,72.51,-0.15000000000000568,-2.896,0
Proposed,sintel,6,1,2,1200,787.1,4.0,5.56,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,6,2,2,1200,677.6,5.56,6.73,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,6,3,2,1200,650.6,6.73,7.13,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,6,4,2,1200,725.7,7.13,4.0,1.745,95.19,0.0,87.69,1,750,0.0,87.43,87.43,0.2599999999999909,1.745,0
Proposed,sintel,6,5,2,1200,824.8,4.0,4.0,1.209,95.19,0.0,89.99,1,750,0.0,87.43,87.43,2.559999999999988,1.209,0
Proposed,sintel,6,6,0,300,252.3,4.0,4.0,1.222,74.82,20.37,49.2,0,300,0.0,74.82,62.21,-13.009999999999998,1.222,1
Proposed,sintel,6,7,0,300,761.1,4.0,6.22,0.0,74.82,0.0,74.82,0,300,0.0,74.82,74.82,0.0,0.0,1
Proposed,sintel,6,8,0,300,502.5,6.22,4.99,0.0,74.82,0.0,74.82,0,300,0.0,74.82,74.82,0.0,0.0,1
Proposed,sintel,6,9,1,750,618.3,4.99,4.0,0.422,87.43,12.61,73.01,0,300,0.0,74.82,74.82,-1.809999999999988,0.422,0
Proposed,sintel,6,10,1,750,583.5,4.0,4.0,2.102,87.43,0.0,78.39,0,300,0.0,74.82,74.82,3.5700000000000074,2.102,0
Proposed,sintel,6,11,1,750,488.0,4.0,4.0,0.804,87.43,0.0,83.97,0,300,0.0,74.82,74.82,9.150000000000006,0.804,0
Proposed,sintel,6,12,0,300,778.7,4.0,5.26,0.0,74.82,12.61,62.21,0,300,0.0,74.82,74.82,-12.609999999999992,0.0,1
Proposed,sintel,6,13,2,1200,653.2,5.26,4.0,2.135,95.19,20.37,65.64,1,750,0.0,87.43,74.82,-9.179999999999993,2.135,0
Proposed,sintel,6,14,2,1200,587.3,4.0,4.0,1.943,95.19,0.0,86.84,1,750,0.0,87.43,87.43,-0.5900000000000034,1.943,0
Proposed,sintel,6,15,1,750,472.8,4.0,4.0,3.109,87.43,7.76,66.3,1,750,0.0,87.43,87.43,-21.13000000000001,3.109,1
Proposed,sintel,6,16,0,300,790.7,4.0,6.09,0.0,74.82,12.61,62.21,1,750,0.0,87.43,87.43,-25.220000000000006,0.0,0
Proposed,sintel,6,17,2,1200,576.4,6.09,6.21,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,6,18,2,1200,793.4,6.21,5.39,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,6,19,2,1200,446.8,5.39,4.0,2.02,95.19,0.0,86.5,1,750,0.0,87.43,87.43,-0.9300000000000068,2.02,0
Proposed,sintel,6,20,1,750,561.7,4.0,4.0,0.623,87.43,7.76,76.99,1,750,0.0,87.43,87.43,-10.440000000000012,0.623,1
Proposed,sintel,6,21,2,1200,529.7,4.0,4.0,0.362,95.19,7.76,85.87,1,750,0.0,87.43,87.43,-1.5600000000000023,0.362,0
Proposed,sintel,6,22,1,750,362.6,4.0,4.0,1.264,87.43,7.76,74.23,1,750,0.0,87.43,87.43,-13.200000000000003,1.264,1
Proposed,sintel,6,23,2,1200,712.6,4.0,5.09,0.0,95.19,7.76,87.43,1,750,0.0,87.43,87.43,0.0,0.0,0
Proposed,sintel,6,24,1,750,475.3,5.09,4.0,3.753,87.43,7.76,63.53,0,300,0.0,74.82,62.21,1.3200000000000003,3.753,0
Proposed,sintel,6,25,1,750,474.9,4.0,4.0,1.728,87.43,0.0,80.0,0,300,0.0,74.82,74.82,5.180000000000007,1.728,0
Proposed,sintel,6,26,2,1200,616.4,4.0,4.0,0.859,95.19,7.76,83.74,0,300,0.0,74.82,74.82,8.920000000000002,0.859,0
Proposed,sintel,6,27,1,750,428.1,4.0,4.0,2.28,87.43,7.76,69.87,0,300,0.0,74.82,74.82,-4.949999999999989,2.28,0
Proposed,sintel,6,28,0,300,475.6,4.0,4.0,1.686,74.82,12.61,54.96,0,300,0.0,74.82,74.82,-19.859999999999992,1.686,1
Proposed,sintel,6,29,1,750,809.7,4.0,5.14,0.0,87.43,12.61,74.82,0,300,0.0,74.82,74.82,0.0,0.0,0
Proposed,sintel,6,30,2,1200,699.9,5.14,4.0,2.938,95.19,7.76,74.79,0,300,0.0,74.82,74.82,-0.029999999999986926,2.938,0
Proposed,sintel,6,31,0,300,420.5,4.0,4.18,0.0,74.82,20.37,54.45,0,300,0.0,74.82,74.82,-20.36999999999999,0.0,1
Proposed,sintel,6,32,0,300,473.9,4.18,4.0,0.574,74.82,0.0,72.35,0,300,0.0,74.82,74.82,-2.469999999999999,0.574,1
Proposed,sintel,6,33,1,750,654.6,4.0,4.0,0.815,87.43,12.61,71.31,1,750,0.0,87.43,74.82,-3.509999999999991,0.815,1
Proposed,sintel,6,34,2,1200,689.7,4.0,4.0,0.358,95.19,7.76,85.89,1,750,0.0,87.43,87.43,-1.5400000000000063,0.358,0
Proposed,sintel,6,35,2,1200,677.2,4.0,4.0,1.683,95.19,0.0,87.95,1,750,0.0,87.43,87.43,0.519999999999996,1.683,0
Proposed,sintel,6,36,0,300,444.9,4.0,4.18,0.0,74.82,20.37,54.45,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,6,37,1,750,795.5,4.18,4.72,0.0,87.43,12.61,74.82,2,1200,0.0,95.19,87.43,-12.610000000000014,0.0,0
Proposed,sintel,6,38,2,1200,664.8,4.72,5.17,0.0,95.19,7.76,87.43,2,1200,0.0,95.19,95.19,-7.759999999999991,0.0,1
Proposed,sintel,6,39,2,1200,743.5,5.17,4.93,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,6,40,2,1200,649.3,4.93,4.0,3.251,95.19,0.0,81.21,2,1200,0.0,95.19,95.19,-13.980000000000004,3.251,1
Proposed,sintel,6,41,2,1200,598.7,4.0,4.0,0.149,95.19,0.0,94.55,2,1200,0.0,95.19,95.19,-0.6400000000000006,0.149,1
Proposed,sintel,6,42,2,1200,981.2,4.0,4.75,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,6,43,2,1200,1001.1,4.75,5.61,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,6,44,1,750,505.3,5.61,4.0,2.09,87.43,7.76,70.68,2,1200,0.0,95.19,95.19,-24.50999999999999,2.09,0
Proposed,sintel,6,45,2,1200,571.6,4.0,4.0,1.145,95.19,7.76,82.51,2,1200,0.0,95.19,95.19,-12.679999999999993,1.145,1
Proposed,sintel,6,46,2,1200,594.1,4.0,4.0,2.232,95.19,0.0,85.59,2,1200,0.0,95.19,95.19,-9.599999999999994,2.232,1
Proposed,sintel,6,47,2,1200,930.5,4.0,4.72,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,0,2,1200,985.5,2.74,4.0,1.858,95.19,0.0,87.2,1,750,0.132,87.43,86.86,0.3400000000000034,1.726,0
Proposed,sintel,7,1,2,1200,1147.8,4.0,6.33,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,2,2,1200,330.5,6.33,4.52,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,3,2,1200,954.6,4.52,6.07,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,4,1,750,417.9,6.07,4.0,3.567,87.43,7.76,64.33,1,750,0.0,87.43,87.43,-23.10000000000001,3.567,1
Proposed,sintel,7,5,1,750,1051.5,4.0,5.45,0.0,87.43,0.0,87.43,1,750,0.0,87.43,87.43,0.0,0.0,1
Proposed,sintel,7,6,2,1200,582.7,5.45,4.0,3.597,95.19,7.76,71.96,1,750,0.047,87.43,87.23,-15.27000000000001,3.55,0
Proposed,sintel,7,7,1,750,1084.0,4.0,4.88,0.0,87.43,7.76,79.67,1,750,0.0,87.43,87.43,-7.760000000000005,0.0,1
Proposed,sintel,7,8,1,750,1091.8,4.88,4.0,1.146,87.43,0.0,82.5,1,750,1.146,87.43,82.5,0.0,0.0,1
Proposed,sintel,7,9,2,1200,948.6,4.0,4.0,1.64,95.19,7.76,80.38,1,750,0.0,87.43,87.43,-7.050000000000011,1.64,0
Proposed,sintel,7,10,1,750,778.8,4.0,4.0,0.572,87.43,7.76,77.21,1,750,0.098,87.43,87.01,-9.800000000000011,0.474,1
Proposed,sintel,7,11,2,1200,912.3,4.0,4.0,0.111,95.19,7.76,86.95,1,750,0.0,87.43,87.43,-0.480000000000004,0.111,0
Proposed,sintel,7,12,1,750,868.3,4.0,4.0,2.154,87.43,7.76,70.41,1,750,0.723,87.43,84.32,-13.909999999999997,1.431,1
Proposed,sintel,7,13,1,750,591.5,4.0,4.0,1.101,87.43,0.0,82.7,1,750,1.101,87.43,82.7,0.0,0.0,1
Proposed,sintel,7,14,2,1200,826.8,4.0,4.0,0.221,95.19,7.76,86.48,1,750,0.0,87.43,87.43,-0.9500000000000028,0.221,0
Proposed,sintel,7,15,1,750,746.7,4.0,4.0,0.502,87.43,7.76,77.51,1,750,0.0,87.43,87.43,-9.920000000000002,0.502,1
Proposed,sintel,7,16,1,750,1083.7,4.0,4.52,0.0,87.43,0.0,87.43,1,750,0.0,87.43,87.43,0.0,0.0,1
Proposed,sintel,7,17,2,1200,314.5,4.52,4.0,2.599,95.19,7.76,76.25,1,750,0.0,87.43,87.43,-11.180000000000007,2.599,0
Proposed,sintel,7,18,0,300,896.8,4.0,6.94,0.0,74.82,20.37,54.45,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,7,19,2,1200,698.3,6.94,6.19,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,7,20,2,1200,821.6,6.19,5.13,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,21,2,1200,866.4,5.13,6.47,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,22,2,1200,1244.4,6.47,8.01,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,23,2,1200,525.3,8.01,8.07,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,24,1,750,404.9,8.07,4.0,2.314,87.43,7.76,69.72,1,750,0.0,87.43,87.43,-17.710000000000008,2.314,1
Proposed,sintel,7,25,1,750,814.0,4.0,4.66,0.0,87.43,0.0,87.43,1,750,0.0,87.43,87.43,0.0,0.0,1
Proposed,sintel,7,26,2,1200,719.0,4.66,4.49,0.0,95.19,7.76,87.43,1,750,0.0,87.43,87.43,0.0,0.0,0
Proposed,sintel,7,27,2,1200,932.1,4.49,4.0,0.122,95.19,0.0,94.67,1,750,0.0,87.43,87.43,7.239999999999995,0.122,0
Proposed,sintel,7,28,0,300,934.7,4.0,5.11,0.0,74.82,20.37,54.45,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,7,29,2,1200,887.2,5.11,4.93,0.0,95.19,20.37,74.82,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,7,30,2,1200,693.7,4.93,4.0,3.219,95.19,0.0,81.35,1,750,0.0,87.43,87.43,-6.0800000000000125,3.219,0
Proposed,sintel,7,31,1,750,752.9,4.0,4.0,1.334,87.43,7.76,73.94,1,750,0.0,87.43,87.43,-13.490000000000009,1.334,1
Proposed,sintel,7,32,0,300,320.6,4.0,4.0,3.028,74.82,12.61,49.19,0,300,0.03,74.82,62.08,-12.89,2.998,1
Proposed,sintel,7,33,0,300,577.7,4.0,5.82,0.0,74.82,0.0,74.82,0,300,0.0,74.82,74.82,0.0,0.0,1
Proposed,sintel,7,34,2,1200,952.6,5.82,6.66,0.0,95.19,20.37,74.82,2,1200,0.0,95.19,74.82,0.0,0.0,1
Proposed,sintel,7,35,2,1200,730.6,6.66,5.39,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,36,2,1200,1298.9,5.39,4.16,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,37,2,1200,1115.9,4.16,4.21,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,38,2,1200,385.1,4.21,4.0,1.917,95.19,0.0,86.95,2,1200,1.917,95.19,86.95,0.0,0.0,1
Proposed,sintel,7,39,1,750,838.5,4.0,5.65,0.0,87.43,7.76,79.67,2,1200,0.0,95.19,95.19,-15.519999999999996,0.0,0
Proposed,sintel,7,40,2,1200,804.9,5.65,4.0,0.948,95.19,7.76,83.35,2,1200,2.358,95.19,85.05,-1.7000000000000028,-1.4100000000000001,1
Proposed,sintel,7,41,2,1200,942.1,4.0,5.36,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,42,2,1200,999.5,5.36,6.17,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,43,2,1200,1003.0,6.17,7.04,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,44,2,1200,835.4,7.04,4.0,0.413,95.19,0.0,93.41,2,1200,0.413,95.19,93.41,0.0,0.0,1
Proposed,sintel,7,45,2,1200,797.9,4.0,4.31,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,46,2,1200,967.8,4.31,4.49,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,47,2,1200,875.4,4.49,5.0,0.0,95.19,0.0,95.19,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,0,2,1200,891.0,2.97,4.0,2.121,95.19,0.0,86.07,1,750,0.212,87.43,86.52,-0.45000000000000284,1.909,0
Proposed,sintel,8,1,2,1200,891.2,4.0,5.85,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,2,2,1200,890.8,5.85,7.69,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,3,2,1200,879.8,7.69,9.03,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,4,2,1200,841.8,9.03,5.38,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,5,2,1200,900.4,5.38,4.61,0.0,95.19,0.0,95.19,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,6,2,1200,897.6,4.61,4.0,1.264,95.19,0.0,89.76,1,750,0.0,87.43,87.43,2.3299999999999983,1.264,0
Proposed,sintel,8,7,2,1200,884.1,4.0,4.0,2.128,95.19,0.0,86.04,1,750,0.0,87.43,87.43,-1.3900000000000006,2.128,0
Proposed,sintel,8,8,0,300,901.1,4.0,5.08,0.0,74.82,20.37,54.45,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,8,9,2,1200,882.9,5.08,4.0,0.979,95.19,20.37,70.61,1,750,0.0,87.43,87.43,-16.820000000000007,0.979,0
