Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,sintel,6,39,2,2,1200,743.5,4.0,4.0,2.052,95.19,0.0,86.36,0,0.0,1,750,0.0,87.43,87.43,-1.0700000000000074,2.052,0
Proposed,sintel,6,40,0,0,300,649.3,4.0,4.0,0.543,74.82,20.37,52.11,0,0.0,1,750,0.0,87.43,87.43,-35.32000000000001,0.543,0
Proposed,sintel,6,41,2,2,1200,598.7,4.0,4.0,2.203,95.19,20.37,65.35,0,0.0,1,750,0.0,87.43,87.43,-22.080000000000013,2.203,0
Proposed,sintel,6,42,2,2,1200,981.2,4.0,4.0,2.318,95.19,0.0,85.22,0,0.0,1,750,0.0,87.43,87.43,-2.210000000000008,2.318,0
Proposed,sintel,6,43,2,2,1200,1001.1,4.0,4.74,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,6,44,2,2,1200,505.3,4.74,4.0,12.674,95.19,0.0,40.69,0,0.0,1,750,4.007,87.43,70.2,-29.510000000000005,8.667,0
Proposed,sintel,6,45,2,2,1200,571.6,4.0,4.0,3.077,95.19,0.0,81.96,0,0.0,1,750,0.423,87.43,85.61,-3.6500000000000057,2.654,0
Proposed,sintel,6,46,2,2,1200,594.1,4.0,4.0,0.388,95.19,0.0,93.52,0,0.0,2,1200,0.388,95.19,85.76,7.759999999999991,0.0,1
Proposed,sintel,6,47,2,2,1200,930.5,4.0,5.37,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,0,2,2,1200,985.5,2.74,4.0,8.676,95.19,0.0,57.88,0,0.0,0,300,0.112,74.82,74.34,-16.46,8.564,0
Proposed,sintel,7,1,2,2,1200,1147.8,4.0,4.0,1.063,95.19,0.0,90.62,0,0.0,0,300,0.0,74.82,74.82,15.800000000000011,1.063,0
Proposed,sintel,7,2,2,2,1200,330.5,4.0,4.0,14.209,95.19,0.0,34.09,0,0.0,0,300,0.0,74.82,74.82,-40.72999999999999,14.209,0
Proposed,sintel,7,3,0,0,300,954.6,4.0,6.5,0.0,74.82,20.37,54.45,0,0.0,0,300,0.0,74.82,74.82,-20.36999999999999,0.0,1
Proposed,sintel,7,4,2,2,1200,417.9,6.5,4.0,13.128,95.19,20.37,18.37,0,0.0,0,300,0.0,74.82,74.82,-56.44999999999999,13.128,0
Proposed,sintel,7,5,2,2,1200,1051.5,4.0,4.0,0.878,95.19,0.0,91.42,0,0.0,1,750,0.0,87.43,74.82,16.60000000000001,0.878,0
Proposed,sintel,7,6,2,2,1200,582.7,4.0,4.0,3.854,95.19,0.0,78.62,0,0.0,1,750,0.0,87.43,87.43,-8.810000000000002,3.854,0
Proposed,sintel,7,7,2,2,1200,1084.0,4.0,6.17,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,87.43,7.759999999999991,0.0,1
Proposed,sintel,7,8,2,2,1200,1091.8,6.17,6.14,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,9,2,2,1200,948.6,6.14,8.11,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,10,2,2,1200,778.8,8.11,7.8,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,11,2,2,1200,912.3,7.8,9.59,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,12,2,2,1200,868.3,9.59,7.33,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996,0.0,0
Proposed,sintel,7,13,2,2,1200,591.5,7.33,4.91,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,14,2,2,1200,826.8,4.91,5.86,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,15,2,2,1200,746.7,5.86,4.0,0.629,95.19,0.0,92.49,0,0.0,1,750,0.0,87.43,87.43,5.059999999999988,0.629,0
Proposed,sintel,7,16,2,2,1200,1083.7,4.0,4.0,3.514,95.19,0.0,80.08,0,0.0,1,750,0.0,87.43,87.43,-7.3500000000000085,3.514,0
Proposed,sintel,7,17,2,2,1200,314.5,4.0,4.0,15.2,95.19,0.0,29.83,0,0.0,1,750,0.0,87.43,87.43,-57.60000000000001,15.2,0
Proposed,sintel,7,18,0,0,300,896.8,4.0,6.8,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,7,19,2,2,1200,698.3,6.8,4.38,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,7,20,2,2,1200,821.6,4.38,4.0,7.348,95.19,0.0,63.59,0,0.0,1,750,0.0,87.43,87.43,-23.840000000000003,7.348,0
Proposed,sintel,7,21,2,2,1200,866.4,4.0,4.0,0.877,95.19,0.0,91.42,0,0.0,1,750,0.0,87.43,87.43,3.989999999999995,0.877,0
Proposed,sintel,7,22,2,2,1200,1244.4,4.0,4.0,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,23,2,2,1200,525.3,4.0,4.0,4.461,95.19,0.0,76.01,0,0.0,1,750,0.0,87.43,87.43,-11.420000000000002,4.461,0
Proposed,sintel,7,24,0,0,300,404.9,4.0,4.0,0.857,74.82,20.37,50.77,0,0.0,1,750,6.498,87.43,59.49,-8.719999999999999,-5.641,0
Proposed,sintel,7,25,0,0,300,814.0,4.0,6.38,0.0,74.82,0.0,74.82,0,0.0,1,750,0.054,87.43,87.2,-12.38000000000001,-0.054,0
Proposed,sintel,7,26,2,2,1200,719.0,6.38,6.83,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,7,27,2,2,1200,932.1,6.83,7.39,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,28,2,2,1200,934.7,7.39,4.66,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,29,2,2,1200,887.2,4.66,6.06,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,30,2,2,1200,693.7,6.06,7.29,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,31,2,2,1200,752.9,7.29,7.71,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,32,2,2,1200,320.6,7.71,4.0,7.403,95.19,0.0,63.36,0,0.0,1,750,0.0,87.43,87.43,-24.070000000000007,7.403,0
Proposed,sintel,7,33,2,2,1200,577.7,4.0,4.0,1.249,95.19,0.0,89.82,0,0.0,1,750,0.0,87.43,87.43,2.3899999999999864,1.249,0
Proposed,sintel,7,34,2,2,1200,952.6,4.0,5.02,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,35,2,2,1200,730.6,5.02,4.0,1.322,95.19,0.0,89.51,0,0.0,1,750,0.0,87.43,87.43,2.0799999999999983,1.322,0
Proposed,sintel,7,36,2,2,1200,1298.9,4.0,4.0,2.186,95.19,0.0,85.79,0,0.0,1,750,0.0,87.43,87.43,-1.6400000000000006,2.186,0
Proposed,sintel,7,37,2,2,1200,1115.9,4.0,4.0,1.007,95.19,0.0,90.86,0,0.0,1,750,0.0,87.43,87.43,3.4299999999999926,1.007,0
Proposed,sintel,7,38,2,2,1200,385.1,4.0,4.0,8.97,95.19,0.0,56.62,0,0.0,1,750,0.0,87.43,87.43,-30.81000000000001,8.97,0
Proposed,sintel,7,39,2,2,1200,838.5,4.0,4.0,1.367,95.19,0.0,89.31,0,0.0,1,750,0.0,87.43,87.43,1.8799999999999955,1.367,0
Proposed,sintel,7,40,0,0,300,804.9,4.0,4.34,0.0,74.82,20.37,54.45,0,0.0,1,750,0.339,87.43,85.97,-31.519999999999996,-0.339,0
Proposed,sintel,7,41,2,2,1200,942.1,4.34,4.39,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,7,42,2,2,1200,999.5,4.39,4.0,1.81,95.19,0.0,87.41,0,0.0,1,750,0.0,87.43,87.43,-0.020000000000010232,1.81,0
Proposed,sintel,7,43,2,2,1200,1003.0,4.0,4.74,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,7,44,2,2,1200,835.4,4.74,4.0,5.787,95.19,0.0,70.3,0,0.0,1,750,0.0,87.43,87.43,-17.13000000000001,5.787,0
Proposed,sintel,7,45,2,2,1200,797.9,4.0,4.0,1.07,95.19,0.0,90.59,0,0.0,2,1200,0.028,95.19,87.31,3.280000000000001,1.042,1
Proposed,sintel,7,46,2,2,1200,967.8,4.0,5.31,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,7,47,2,2,1200,875.4,5.31,6.52,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,0,2,2,1200,891.0,2.97,4.0,9.663,95.19,0.0,53.64,0,0.0,0,300,0.19,74.82,74.0,-20.36,9.473,0
Proposed,sintel,8,1,2,2,1200,891.2,4.0,4.0,2.521,95.19,0.0,84.35,0,0.0,1,750,0.076,87.43,74.49,9.86,2.445,0
Proposed,sintel,8,2,2,2,1200,890.8,4.0,4.0,2.755,95.19,0.0,83.34,0,0.0,1,750,0.222,87.43,86.48,-3.1400000000000006,2.533,0
Proposed,sintel,8,3,2,2,1200,879.8,4.0,4.0,2.503,95.19,0.0,84.43,0,0.0,1,750,0.064,87.43,87.15,-2.719999999999999,2.439,0
Proposed,sintel,8,4,2,2,1200,841.8,4.0,4.0,5.745,95.19,0.0,70.49,0,0.0,1,750,2.091,87.43,78.44,-7.950000000000003,3.654,0
Proposed,sintel,8,5,2,2,1200,900.4,4.0,4.0,1.697,95.19,0.0,87.89,0,0.0,1,750,0.0,87.43,87.43,0.45999999999999375,1.697,0
Proposed,sintel,8,6,2,2,1200,897.6,4.0,4.0,1.099,95.19,0.0,90.46,0,0.0,2,1200,0.659,95.19,84.6,5.859999999999999,0.43999999999999995,1
Proposed,sintel,8,7,2,2,1200,884.1,4.0,5.76,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,8,2,2,1200,901.1,5.76,4.87,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,9,2,2,1200,882.9,4.87,6.7,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,10,2,2,1200,901.2,6.7,6.97,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,11,2,2,1200,900.7,6.97,8.73,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,12,2,2,1200,901.6,8.73,6.7,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,13,2,2,1200,900.5,6.7,6.49,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,14,2,2,1200,900.3,6.49,7.68,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,15,2,2,1200,897.1,7.68,6.28,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996,0.0,0
Proposed,sintel,8,16,2,2,1200,902.5,6.28,4.0,2.743,95.19,0.0,83.4,0,0.0,1,750,0.0,87.43,87.43,-4.030000000000001,2.743,0
Proposed,sintel,8,17,2,2,1200,807.4,4.0,4.0,3.479,95.19,0.0,80.23,0,0.0,1,750,0.0,87.43,87.43,-7.200000000000003,3.479,0
Proposed,sintel,8,18,2,2,1200,902.0,4.0,4.0,0.776,95.19,0.0,91.85,0,0.0,1,750,0.0,87.43,87.43,4.4199999999999875,0.776,0
Proposed,sintel,8,19,2,2,1200,900.4,4.0,4.0,0.982,95.19,0.0,90.97,0,0.0,1,750,0.0,87.43,87.43,3.539999999999992,0.982,0
Proposed,sintel,8,20,2,2,1200,902.0,4.0,4.0,6.679,95.19,0.0,66.47,0,0.0,1,750,0.0,87.43,87.43,-20.960000000000008,6.679,0
Proposed,sintel,8,21,2,2,1200,901.2,4.0,4.0,0.689,95.19,0.0,92.23,0,0.0,1,750,0.0,87.43,87.43,4.799999999999997,0.689,0
Proposed,sintel,8,22,2,2,1200,900.6,4.0,4.0,1.526,95.19,0.0,88.63,0,0.0,1,750,0.0,87.43,87.43,1.1999999999999886,1.526,0
Proposed,sintel,8,23,2,2,1200,902.1,4.0,4.0,0.927,95.19,0.0,91.2,0,0.0,1,750,0.0,87.43,87.43,3.769999999999996,0.927,0
Proposed,sintel,8,24,2,2,1200,901.1,4.0,4.0,4.73,95.19,0.0,74.85,0,0.0,1,750,0.0,87.43,87.43,-12.580000000000013,4.73,0
Proposed,sintel,8,25,2,2,1200,899.4,4.0,4.0,1.871,95.19,0.0,87.15,0,0.0,1,750,0.0,87.43,87.43,-0.28000000000000114,1.871,0
Proposed,sintel,8,26,2,2,1200,823.2,4.0,4.9,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,87.43,7.759999999999991,0.0,1
Proposed,sintel,8,27,2,2,1200,901.4,4.9,5.34,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,28,2,2,1200,901.5,5.34,4.0,1.639,95.19,0.0,88.14,0,0.0,2,1200,0.0,95.19,95.19,-7.049999999999997,1.639,1
Proposed,sintel,8,29,2,2,1200,900.7,4.0,5.45,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,30,2,2,1200,899.6,5.45,7.31,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,31,2,2,1200,902.2,7.31,8.32,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,32,2,2,1200,900.9,8.32,6.94,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,33,2,2,1200,894.7,6.94,7.55,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,34,2,2,1200,901.3,7.55,8.4,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,35,2,2,1200,902.2,8.4,7.27,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,36,2,2,1200,901.0,7.27,4.0,1.652,95.19,0.0,88.09,0,0.0,1,750,0.0,87.43,79.67,8.420000000000002,1.652,0
Proposed,sintel,8,37,2,2,1200,901.0,4.0,4.0,2.202,95.19,0.0,85.72,0,0.0,1,750,0.0,87.43,87.43,-1.710000000000008,2.202,0
Proposed,sintel,8,38,2,2,1200,901.5,4.0,4.0,1.54,95.19,0.0,88.57,0,0.0,1,750,0.0,87.43,87.43,1.1399999999999864,1.54,0
Proposed,sintel,8,39,2,2,1200,871.6,4.0,4.0,1.163,95.19,0.0,90.19,0,0.0,1,750,0.0,87.43,87.43,2.759999999999991,1.163,0
Proposed,sintel,8,40,0,0,300,901.6,4.0,4.73,0.0,74.82,20.37,54.45,0,0.0,1,750,0.061,87.43,87.17,-32.72,-0.061,0
Proposed,sintel,8,41,2,2,1200,901.8,4.73,4.61,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,8,42,2,2,1200,901.0,4.61,4.0,2.271,95.19,0.0,85.43,0,0.0,1,750,0.0,87.43,87.43,-2.0,2.271,0
Proposed,sintel,8,43,2,2,1200,900.8,4.0,4.37,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,8,44,2,2,1200,900.8,4.37,4.0,5.392,95.19,0.0,72.0,0,0.0,1,750,0.0,87.43,87.43,-15.430000000000007,5.392,0
Proposed,sintel,8,45,2,2,1200,901.8,4.0,4.0,0.486,95.19,0.0,93.1,0,0.0,2,1200,0.0,95.19,87.43,5.6699999999999875,0.486,1
Proposed,sintel,8,46,2,2,1200,900.7,4.0,5.11,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,8,47,2,2,1200,900.7,5.11,6.39,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,0,2,2,1200,1125.3,1.22,4.0,8.784,95.19,0.0,57.42,0,0.0,0,300,1.283,74.82,69.3,-11.879999999999995,7.501000000000001,0
Proposed,sintel,9,1,2,2,1200,956.1,4.0,4.0,2.078,95.19,0.0,86.25,0,0.0,1,750,0.0,87.43,74.82,11.430000000000007,2.078,0
Proposed,sintel,9,2,2,2,1200,823.4,4.0,4.0,3.308,95.19,0.0,80.97,0,0.0,1,750,0.366,87.43,85.86,-4.890000000000001,2.9419999999999997,0
Proposed,sintel,9,3,2,2,1200,1207.6,4.0,4.0,0.738,95.19,0.0,92.02,0,0.0,1,750,0.0,87.43,87.43,4.589999999999989,0.738,0
Proposed,sintel,9,4,2,2,1200,1173.0,4.0,4.0,2.994,95.19,0.0,82.32,0,0.0,1,750,0.0,87.43,87.43,-5.110000000000014,2.994,0
Proposed,sintel,9,5,2,2,1200,1203.8,4.0,4.0,0.261,95.19,0.0,94.07,0,0.0,2,1200,0.0,95.19,87.43,6.639999999999986,0.261,1
Proposed,sintel,9,6,2,2,1200,1089.3,4.0,4.0,0.201,95.19,0.0,94.32,0,0.0,2,1200,0.0,95.19,95.19,-0.8700000000000045,0.201,1
Proposed,sintel,9,7,2,2,1200,1211.6,4.0,6.36,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,8,2,2,1200,1178.5,6.36,6.63,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,9,2,2,1200,1006.7,6.63,8.72,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,10,2,2,1200,1247.8,8.72,10.03,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,11,2,2,1200,763.9,10.03,11.39,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,12,2,2,1200,1168.9,11.39,10.74,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,13,2,2,1200,1211.6,10.74,11.6,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,14,2,2,1200,969.1,11.6,13.0,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,15,2,2,1200,1127.2,13.0,12.7,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,16,2,2,1200,1159.4,12.7,9.68,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996,0.0,0
Proposed,sintel,9,17,2,2,1200,561.7,9.68,4.0,1.073,95.19,0.0,90.58,0,0.0,1,750,0.0,87.43,87.43,3.1499999999999915,1.073,0
Proposed,sintel,9,18,2,2,1200,1222.0,4.0,4.47,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,9,19,2,2,1200,1103.6,4.47,4.41,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,9,20,2,2,1200,1120.9,4.41,4.0,4.183,95.19,0.0,77.2,0,0.0,1,750,0.0,87.43,87.43,-10.230000000000004,4.183,0
Proposed,sintel,9,21,2,2,1200,1012.5,4.0,4.0,0.173,95.19,0.0,94.44,0,0.0,1,750,0.0,87.43,87.43,7.009999999999991,0.173,0
Proposed,sintel,9,22,2,2,1200,1122.2,4.0,4.0,0.435,95.19,0.0,93.32,0,0.0,1,750,0.0,87.43,87.43,5.889999999999986,0.435,0
Proposed,sintel,9,23,2,2,1200,972.2,4.0,4.0,0.572,95.19,0.0,92.73,0,0.0,1,750,0.0,87.43,87.43,5.299999999999997,0.572,0
Proposed,sintel,9,24,2,2,1200,917.8,4.0,4.0,4.571,95.19,0.0,75.53,0,0.0,1,750,0.0,87.43,87.43,-11.900000000000006,4.571,0
Proposed,sintel,9,25,2,2,1200,1228.1,4.0,4.0,0.3,95.19,0.0,93.9,0,0.0,2,1200,0.0,95.19,87.43,6.469999999999999,0.3,1
Proposed,sintel,9,26,2,2,1200,1187.8,4.0,5.85,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,27,2,2,1200,983.4,5.85,6.59,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,28,2,2,1200,1268.5,6.59,5.63,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,29,2,2,1200,1089.4,5.63,7.52,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,30,2,2,1200,660.9,7.52,8.6,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,31,2,2,1200,380.2,8.6,5.51,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,32,2,2,1200,1075.2,5.51,5.01,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,9,33,2,2,1200,113.5,5.01,4.0,21.699,95.19,0.0,1.88,0,0.0,0,300,0.0,74.82,54.45,-52.57,21.699,0
Proposed,sintel,9,34,0,0,300,1047.7,4.0,7.32,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,74.82,-20.36999999999999,0.0,0
Proposed,sintel,9,35,2,2,1200,711.3,7.32,4.81,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,9,36,2,2,1200,569.9,4.81,4.0,9.288,95.19,0.0,55.25,0,0.0,1,750,0.0,87.43,87.43,-32.18000000000001,9.288,0
Proposed,sintel,9,37,2,2,1200,1169.5,4.0,4.0,0.778,95.19,0.0,91.85,0,0.0,1,750,0.0,87.43,87.43,4.4199999999999875,0.778,0
Proposed,sintel,9,38,2,2,1200,1241.1,4.0,4.0,0.024,95.19,0.0,95.09,0,0.0,1,750,0.0,87.43,87.43,7.659999999999997,0.024,0
Proposed,sintel,9,39,2,2,1200,1033.7,4.0,4.0,0.353,95.19,0.0,93.67,0,0.0,1,750,0.0,87.43,87.43,6.239999999999995,0.353,0
Proposed,sintel,9,40,0,0,300,994.4,4.0,5.03,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,9,41,2,2,1200,298.9,5.03,4.0,7.391,95.19,20.37,43.04,0,0.0,1,750,0.0,87.43,87.43,-44.39000000000001,7.391,0
Proposed,sintel,9,42,0,0,300,1043.3,4.0,6.51,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,9,43,2,2,1200,265.1,6.51,4.0,5.805,95.19,20.37,49.86,0,0.0,1,750,1.273,87.43,81.96,-32.099999999999994,4.532,0
Proposed,sintel,9,44,0,0,300,992.9,4.0,5.78,0.0,74.82,20.37,54.45,0,0.0,1,750,1.538,87.43,80.82,-26.36999999999999,-1.538,0
Proposed,sintel,9,45,2,2,1200,921.1,5.78,5.39,0.0,95.19,20.37,74.82,0,0.0,2,1200,0.392,95.19,85.74,-10.920000000000002,-0.392,1
Proposed,sintel,9,46,2,2,1200,629.3,5.39,5.25,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.142,95.19,94.58,0.6099999999999994,-0.142,1
Proposed,sintel,9,47,2,2,1200,945.5,5.25,6.67,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,10,0,2,2,1200,956.3,1.02,4.0,10.749,95.19,0.0,48.97,0,0.0,0,300,1.923,74.82,66.55,-17.58,8.826,0
Proposed,sintel,10,1,2,2,1200,1160.2,4.0,4.0,1.009,95.19,0.0,90.85,0,0.0,1,750,0.0,87.43,74.82,16.03,1.009,0
Proposed,sintel,10,2,2,2,1200,1012.1,4.0,4.0,1.945,95.19,0.0,86.83,0,0.0,1,750,0.0,87.43,87.43,-0.6000000000000085,1.945,0
Proposed,sintel,10,3,2,2,1200,1129.0,4.0,4.0,1.068,95.19,0.0,90.6,0,0.0,1,750,0.0,87.43,87.43,3.1699999999999875,1.068,0
Proposed,sintel,10,4,2,2,1200,847.8,4.0,4.0,5.677,95.19,0.0,70.78,0,0.0,1,750,0.062,87.43,87.16,-16.379999999999995,5.614999999999999,0
Proposed,sintel,10,5,2,2,1200,792.3,4.0,4.0,2.474,95.19,0.0,84.55,0,0.0,1,750,0.046,87.43,87.23,-2.680000000000007,2.4280000000000004,0
Proposed,sintel,10,6,2,2,1200,471.8,4.0,4.0,5.699,95.19,0.0,70.68,0,0.0,1,750,2.062,87.43,78.56,-7.8799999999999955,3.637,0
Proposed,sintel,10,7,2,2,1200,893.2,4.0,5.78,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,87.43,7.759999999999991,0.0,1
Proposed,sintel,10,8,2,2,1200,1029.0,5.78,5.5,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,10,9,2,2,1200,528.2,5.5,5.87,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,10,10,2,2,1200,754.5,5.87,5.42,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
