Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed_Shielded,bigbuckbunny,1,41,1,1,750,598.7,5.85,7.78,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,1,42,1,1,750,981.2,7.78,9.9,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,1,43,1,1,750,1001.1,9.9,11.98,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,1,44,1,1,750,505.3,11.98,9.76,0.0,83.73,0.0,83.73,0,0.0,2,1200,1.497,90.34,83.9,-0.1700000000000017,-1.497,0
Proposed_Shielded,bigbuckbunny,1,45,1,1,750,571.6,9.76,11.49,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,1,46,1,1,750,594.1,11.49,11.76,0.0,83.73,0.0,83.73,0,0.0,2,1200,1.596,90.34,83.48,0.25,-1.596,0
Proposed_Shielded,bigbuckbunny,1,47,1,1,750,930.5,11.76,13.51,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,0,1,1,750,1126.0,1.25,4.0,1.473,83.73,0.0,77.39,0,0.0,1,750,1.473,83.73,77.39,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,1,1,1,750,892.4,4.0,6.19,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,2,1,1,750,941.8,6.19,8.07,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,3,1,1,750,463.6,8.07,8.48,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,4,1,1,750,1052.0,8.48,9.49,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,5,1,1,750,355.7,9.49,8.9,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,6,1,1,750,952.1,8.9,10.98,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,7,1,1,750,1023.8,10.98,12.3,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,8,1,1,750,960.6,12.3,10.96,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,9,1,1,750,955.9,10.96,12.07,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,10,1,1,750,880.2,12.07,13.3,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,11,1,1,750,1063.0,13.3,15.31,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,12,1,1,750,934.7,15.31,12.7,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,13,1,1,750,994.6,12.7,14.45,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,14,1,1,750,1000.9,14.45,14.88,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,15,1,1,750,858.9,14.88,16.22,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,16,1,1,750,1103.0,16.22,15.42,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,17,1,1,750,966.8,15.42,16.27,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,18,1,1,750,810.4,16.27,17.45,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,19,1,1,750,971.9,17.45,19.21,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,2,20,1,1,750,704.0,19.21,17.93,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,21,1,1,750,1036.7,17.93,20.7,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,22,1,1,750,1087.5,20.7,23.14,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,23,1,1,750,1111.3,23.14,25.72,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,24,1,1,750,1138.6,25.72,26.23,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,25,1,1,750,1073.9,26.23,28.54,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,26,1,1,750,1065.4,28.54,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,27,1,1,750,984.5,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,28,1,1,750,824.4,30.0,27.06,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,77.12,6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,2,29,2,2,1200,1037.6,27.06,26.59,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,2,30,2,2,1200,1055.3,26.59,24.15,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,31,2,2,1200,1126.0,24.15,23.38,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,32,2,2,1200,892.4,23.38,14.9,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,33,2,2,1200,941.8,14.9,12.09,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,34,2,2,1200,463.6,12.09,8.23,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,35,1,1,750,1052.0,8.23,8.94,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,2,36,1,1,750,355.7,8.94,4.0,6.388,83.73,0.0,56.26,0,0.0,1,750,0.0,83.73,83.73,-27.470000000000006,6.388,1
Proposed_Shielded,bigbuckbunny,2,37,1,1,750,952.1,4.0,5.2,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.318,90.34,82.36,1.3700000000000045,-0.318,0
Proposed_Shielded,bigbuckbunny,2,38,1,1,750,1023.8,5.2,7.19,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,39,1,1,750,960.6,7.19,9.83,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,40,1,1,750,955.9,9.83,9.79,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,41,1,1,750,880.2,9.79,12.39,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,42,1,1,750,1063.0,12.39,14.65,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,43,1,1,750,934.7,14.65,16.58,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
