Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_Shielded,sintel,5,21,1,1,750,740.3,22.43,22.18,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,22,1,1,750,992.4,22.18,23.17,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,23,1,1,750,597.7,23.17,22.39,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,24,0,0,300,985.9,22.39,24.53,0.0,74.82,12.61,62.21,0,0.0,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_Shielded,sintel,5,25,0,0,300,1089.2,24.53,27.53,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,87.43,-12.610000000000014
Proposed_Shielded,sintel,5,26,0,0,300,960.4,27.53,30.0,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,5,27,1,1,750,1012.1,30.0,30.0,0.0,87.43,12.61,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,5,28,1,1,750,1111.0,30.0,30.0,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,5,29,2,2,1200,496.6,30.0,30.0,0.0,95.19,7.76,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,5,30,2,2,1200,947.0,30.0,30.0,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,5,31,2,2,1200,619.6,30.0,30.0,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,5,32,2,2,1200,672.1,30.0,26.4,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,5,33,2,2,1200,543.4,26.4,23.89,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,5,34,1,1,750,592.0,23.89,23.24,0.0,87.43,7.76,79.67,0,0.0,2,1200,0.0,95.19,95.19,-15.519999999999996
Proposed_Shielded,sintel,5,35,1,1,750,1887.9,23.24,25.89,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,5,36,1,1,750,1492.5,25.89,26.55,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,79.67,7.760000000000005
Proposed_Shielded,sintel,5,37,1,1,750,490.0,26.55,24.29,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,38,1,1,750,379.4,24.29,21.16,0.0,87.43,0.0,87.43,0,0.0,0,300,0.0,74.82,62.21,25.220000000000006
Proposed_Shielded,sintel,5,39,0,0,300,720.7,21.16,22.8,0.0,74.82,12.61,62.21,0,0.0,0,300,0.0,74.82,74.82,-12.609999999999992
Proposed_Shielded,sintel,5,40,0,0,300,448.7,22.8,21.39,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,5,41,1,1,750,632.6,21.39,21.06,0.0,87.43,12.61,74.82,0,0.0,1,750,0.0,87.43,74.82,0.0
Proposed_Shielded,sintel,5,42,1,1,750,759.8,21.06,22.3,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,43,1,1,750,752.4,22.3,22.59,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,44,1,1,750,629.1,22.59,20.18,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,45,1,1,750,1034.1,20.18,21.52,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,5,46,1,1,750,683.1,21.52,22.61,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,87.43,0.0
Proposed_Shielded,sintel,5,47,1,1,750,707.4,22.61,24.59,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,6,0,0,0,300,587.0,1.36,4.0,2.564,74.82,0.0,-181.58,1,1.0,0,300,2.564,74.82,-181.58,0.0
Proposed_Shielded,sintel,6,1,0,0,300,787.1,4.0,6.08,0.0,74.82,0.0,74.82,0,0.5,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,2,0,0,300,677.6,6.08,8.85,0.0,74.82,0.0,74.82,0,0.3333333333333333,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,3,0,0,300,650.6,8.85,11.74,0.0,74.82,0.0,74.82,0,0.25,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,4,0,0,300,725.7,11.74,12.79,0.0,74.82,0.0,74.82,0,0.2,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,5,0,0,300,824.8,12.79,15.38,0.0,74.82,0.0,74.82,0,0.16666666666666666,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,6,0,0,300,252.3,15.38,16.05,0.0,74.82,0.0,74.82,0,0.14285714285714285,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,7,0,0,300,761.1,16.05,19.42,0.0,74.82,0.0,74.82,0,0.125,1,750,0.0,87.43,74.82,0.0
Proposed_Shielded,sintel,6,8,0,0,300,502.5,19.42,21.25,0.0,74.82,0.0,74.82,0,0.1111111111111111,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,9,0,0,300,618.3,21.25,24.04,0.0,74.82,0.0,74.82,0,0.1,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,10,0,0,300,583.5,24.04,26.62,0.0,74.82,0.0,74.82,0,0.09090909090909091,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,11,0,0,300,488.0,26.62,29.26,0.0,74.82,0.0,74.82,0,0.08333333333333333,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,12,0,0,300,778.7,29.26,30.0,0.0,74.82,0.0,74.82,0,0.07692307692307693,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,13,1,1,750,653.2,30.0,30.0,0.0,87.43,12.61,74.82,0,0.07142857142857142,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,14,1,1,750,587.3,30.0,29.74,0.0,87.43,0.0,87.43,0,0.06666666666666667,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,15,1,1,750,472.8,29.74,27.45,0.0,87.43,0.0,87.43,0,0.0625,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,16,1,1,750,790.7,27.45,24.62,0.0,87.43,0.0,87.43,0,0.058823529411764705,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,17,1,1,750,576.4,24.62,21.85,0.0,87.43,0.0,87.43,0,0.05555555555555555,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,18,1,1,750,793.4,21.85,23.16,0.0,87.43,0.0,87.43,0,0.05263157894736842,0,300,0.0,74.82,62.21,25.220000000000006
Proposed_Shielded,sintel,6,19,1,1,750,446.8,23.16,21.86,0.0,87.43,0.0,87.43,0,0.05,0,300,0.0,74.82,74.82,12.610000000000014
Proposed_Shielded,sintel,6,20,0,0,300,561.7,21.86,21.81,0.0,74.82,12.61,62.21,0,0.047619047619047616,0,300,0.0,74.82,74.82,-12.609999999999992
Proposed_Shielded,sintel,6,21,0,0,300,529.7,21.81,23.44,0.0,74.82,0.0,74.82,0,0.045454545454545456,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,22,0,0,300,362.6,23.44,24.14,0.0,74.82,0.0,74.82,0,0.043478260869565216,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,23,0,0,300,712.6,24.14,26.53,0.0,74.82,0.0,74.82,0,0.041666666666666664,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,24,0,0,300,475.3,26.53,26.69,0.0,74.82,0.0,74.82,0,0.04,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,25,0,0,300,474.9,26.69,28.38,0.0,74.82,0.0,74.82,0,0.038461538461538464,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,6,26,0,0,300,616.4,28.38,30.0,0.0,74.82,0.0,74.82,0,0.037037037037037035,1,750,0.0,87.43,74.82,0.0
Proposed_Shielded,sintel,6,27,1,1,750,428.1,30.0,30.0,0.0,87.43,12.61,74.82,0,0.03571428571428571,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,28,1,1,750,475.6,30.0,26.45,0.0,87.43,0.0,87.43,0,0.034482758620689655,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,29,1,1,750,809.7,26.45,28.97,0.0,87.43,0.0,87.43,0,0.03333333333333333,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,30,2,2,1200,699.9,28.97,29.74,0.0,95.19,7.76,87.43,0,0.03225806451612903,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,31,2,2,1200,420.5,29.74,29.17,0.0,95.19,0.0,95.19,0,0.03125,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,6,32,1,1,750,473.9,29.17,26.44,0.0,87.43,7.76,79.67,0,0.030303030303030304,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,6,33,1,1,750,654.6,26.44,27.06,0.0,87.43,0.0,87.43,0,0.029411764705882353,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,34,1,1,750,689.7,27.06,27.07,0.0,87.43,0.0,87.43,0,0.02857142857142857,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,35,1,1,750,677.2,27.07,27.31,0.0,87.43,0.0,87.43,0,0.027777777777777776,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,36,1,1,750,444.9,27.31,20.08,0.0,87.43,0.0,87.43,0,0.02702702702702703,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,37,1,1,750,795.5,20.08,20.23,0.0,87.43,0.0,87.43,0,0.02631578947368421,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,38,1,1,750,664.8,20.23,20.16,0.0,87.43,0.0,87.43,0,0.02564102564102564,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,6,39,0,0,300,743.5,20.16,21.87,0.0,74.82,12.61,62.21,0,0.025,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_Shielded,sintel,6,40,0,0,300,649.3,21.87,22.13,0.0,74.82,0.0,74.82,0,0.024390243902439025,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,41,0,0,300,598.7,22.13,24.3,0.0,74.82,0.0,74.82,0,0.023809523809523808,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,42,0,0,300,981.2,24.3,27.45,0.0,74.82,0.0,74.82,0,0.023255813953488372,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,43,0,0,300,1001.1,27.45,30.0,0.0,74.82,0.0,74.82,0,0.022727272727272728,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,44,0,0,300,505.3,30.0,30.0,0.0,74.82,0.0,74.82,0,0.022222222222222223,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,45,1,1,750,571.6,30.0,29.17,0.0,87.43,12.61,74.82,0,0.021739130434782608,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,6,46,1,1,750,594.1,29.17,29.83,0.0,87.43,0.0,87.43,0,0.02127659574468085,2,1200,0.0,95.19,87.43,0.0
Proposed_Shielded,sintel,6,47,2,2,1200,930.5,29.83,30.0,0.0,95.19,7.76,87.43,0,0.020833333333333332,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,7,0,0,0,300,985.5,2.74,4.41,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,7,1,0,0,300,1147.8,4.41,7.09,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,7,2,0,0,300,330.5,7.09,8.55,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,7,3,0,0,300,954.6,8.55,11.8,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,7,4,0,0,300,417.9,11.8,10.67,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,7,5,0,0,300,1051.5,10.67,13.57,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,74.82,0.0
Proposed_Shielded,sintel,7,6,0,0,300,582.7,13.57,16.13,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,7,0,0,300,1084.0,16.13,19.68,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,8,0,0,300,1091.8,19.68,22.69,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,9,0,0,300,948.6,22.69,25.9,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,10,0,0,300,778.8,25.9,28.83,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,11,1,1,750,912.3,28.83,30.0,0.0,87.43,12.61,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,12,1,1,750,868.3,30.0,30.0,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,13,2,2,1200,591.5,30.0,28.21,0.0,95.19,7.76,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,14,2,2,1200,826.8,28.21,27.37,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,7,15,2,2,1200,746.7,27.37,24.99,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,7,16,1,1,750,1083.7,24.99,24.01,0.0,87.43,7.76,79.67,0,0.0,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,7,17,1,1,750,314.5,24.01,15.59,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,18,1,1,750,896.8,15.59,17.21,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,19,1,1,750,698.3,17.21,17.82,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,20,0,0,300,821.6,17.82,19.05,0.0,74.82,12.61,62.21,0,0.0,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_Shielded,sintel,7,21,0,0,300,866.4,19.05,21.6,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,22,0,0,300,1244.4,21.6,24.64,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,23,0,0,300,525.3,24.64,26.46,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,24,0,0,300,404.9,26.46,25.95,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,25,0,0,300,814.0,25.95,28.61,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,26,0,0,300,719.0,28.61,30.0,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,27,1,1,750,932.1,30.0,30.0,0.0,87.43,12.61,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,28,1,1,750,934.7,30.0,30.0,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,29,2,2,1200,887.2,30.0,30.0,0.0,95.19,7.76,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,7,30,2,2,1200,693.7,30.0,30.0,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,7,31,2,2,1200,752.9,30.0,30.0,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,7,32,2,2,1200,320.6,30.0,18.08,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,7,33,1,1,750,577.7,18.08,18.25,0.0,87.43,7.76,79.67,0,0.0,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,7,34,0,0,300,952.6,18.25,21.09,0.0,74.82,12.61,62.21,0,0.0,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_Shielded,sintel,7,35,0,0,300,730.6,21.09,23.7,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,36,0,0,300,1298.9,23.7,26.16,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,37,0,0,300,1115.9,26.16,29.06,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,38,0,0,300,385.1,29.06,30.0,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,39,0,0,300,838.5,30.0,30.0,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,40,0,0,300,804.9,30.0,30.0,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,41,1,1,750,942.1,30.0,30.0,0.0,87.43,12.61,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,7,42,2,2,1200,999.5,30.0,30.0,0.0,95.19,7.76,87.43,0,0.0,2,1200,0.0,95.19,87.43,0.0
Proposed_Shielded,sintel,7,43,2,2,1200,1003.0,30.0,29.55,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,7,44,2,2,1200,835.4,29.55,25.82,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,7,45,2,2,1200,797.9,25.82,24.29,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,7,46,2,2,1200,967.8,24.29,25.01,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,7,47,2,2,1200,875.4,25.01,26.4,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,0,0,0,300,891.0,2.97,4.38,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0
Proposed_Shielded,sintel,8,1,0,0,300,891.2,4.38,6.69,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,74.82,0.0
Proposed_Shielded,sintel,8,2,0,0,300,890.8,6.69,9.75,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,8,3,0,0,300,879.8,9.75,12.93,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,8,4,0,0,300,841.8,12.93,14.39,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,8,5,0,0,300,900.4,14.39,17.1,0.0,74.82,0.0,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_Shielded,sintel,8,6,0,0,300,897.6,17.1,20.16,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,87.43,-12.610000000000014
Proposed_Shielded,sintel,8,7,0,0,300,884.1,20.16,23.62,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,8,8,0,0,300,901.1,23.62,26.41,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,8,9,0,0,300,882.9,26.41,29.56,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,8,10,0,0,300,901.2,29.56,30.0,0.0,74.82,0.0,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,8,11,1,1,750,900.7,30.0,30.0,0.0,87.43,12.61,74.82,0,0.0,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_Shielded,sintel,8,12,1,1,750,901.6,30.0,30.0,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,8,13,2,2,1200,900.5,30.0,30.0,0.0,95.19,7.76,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,8,14,2,2,1200,900.3,30.0,29.56,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996
Proposed_Shielded,sintel,8,15,2,2,1200,897.1,29.56,28.25,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,8,16,1,1,750,902.5,28.25,26.27,0.0,87.43,7.76,79.67,0,0.0,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,8,17,1,1,750,807.4,26.27,25.43,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,18,2,2,1200,902.0,25.43,25.65,0.0,95.19,7.76,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,19,2,2,1200,900.4,25.65,25.44,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,8,20,1,1,750,902.0,25.44,23.14,0.0,87.43,7.76,79.67,0,0.0,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,8,21,1,1,750,901.2,23.14,23.65,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,22,1,1,750,900.6,23.65,24.33,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,23,1,1,750,902.1,24.33,25.16,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,24,1,1,750,901.1,25.16,24.09,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,25,1,1,750,899.4,24.09,25.05,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,26,2,2,1200,823.2,25.05,26.0,0.0,95.19,7.76,87.43,0,0.0,2,1200,0.0,95.19,87.43,0.0
Proposed_Shielded,sintel,8,27,2,2,1200,901.4,26.0,27.02,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,28,2,2,1200,901.5,27.02,24.65,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,29,2,2,1200,900.7,24.65,26.52,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,30,2,2,1200,899.6,26.52,28.01,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,31,2,2,1200,902.2,28.01,29.88,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,32,2,2,1200,900.9,29.88,28.21,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,33,2,2,1200,894.7,28.21,28.25,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,34,2,2,1200,901.3,28.25,27.37,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996
Proposed_Shielded,sintel,8,35,2,2,1200,902.2,27.37,26.85,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991
Proposed_Shielded,sintel,8,36,1,1,750,901.0,26.85,25.31,0.0,87.43,7.76,79.67,0,0.0,1,750,0.0,87.43,87.43,-7.760000000000005
Proposed_Shielded,sintel,8,37,1,1,750,901.0,25.31,25.91,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,38,1,1,750,901.5,25.91,26.9,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,39,1,1,750,871.6,26.9,26.01,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,40,1,1,750,901.6,26.01,23.29,0.0,87.43,0.0,87.43,0,0.0,1,750,0.0,87.43,87.43,0.0
Proposed_Shielded,sintel,8,41,1,1,750,901.8,23.29,24.25,0.0,87.43,0.0,87.43,0,0.0,2,1200,0.0,95.19,87.43,0.0
Proposed_Shielded,sintel,8,42,2,2,1200,901.0,24.25,24.53,0.0,95.19,7.76,87.43,0,0.0,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_Shielded,sintel,8,43,2,2,1200,900.8,24.53,23.57,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0
Proposed_Shielded,sintel,8,44,1,1,750,900.8,23.57,23.1,0.0,87.43,7.76,79.67,0,0.0,2,1200,0.0,95.19,95.19,-15.519999999999996
