Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
BBA,sintel,9,23,3,1850,972.2,6.88,7.84,0.0,95.31,0.12,95.19
BBA,sintel,9,24,3,1850,917.8,7.84,4.0,1.887,95.31,0.0,87.19
BBA,sintel,9,25,1,750,1228.1,4.0,6.26,0.0,87.43,7.88,79.55
BBA,sintel,9,26,2,1200,1187.8,6.26,7.11,0.0,95.19,7.76,87.43
BBA,sintel,9,27,3,1850,983.4,7.11,5.08,0.0,95.31,0.12,95.19
BBA,sintel,9,28,2,1200,1268.5,5.08,4.0,1.889,95.19,0.12,86.95
BBA,sintel,9,29,1,750,1089.4,4.0,4.79,0.0,87.43,7.76,79.67
BBA,sintel,9,30,1,750,660.9,4.79,4.0,0.535,87.43,0.0,85.13
BBA,sintel,9,31,1,750,380.2,4.0,4.0,3.185,87.43,0.0,73.73
BBA,sintel,9,32,1,750,1075.2,4.0,4.0,1.161,87.43,0.0,82.44
BBA,sintel,9,33,1,750,113.5,4.0,4.0,22.42,87.43,0.0,-8.98
BBA,sintel,9,34,1,750,1047.7,4.0,5.16,0.0,87.43,0.0,87.43
BBA,sintel,9,35,2,1200,711.3,5.16,4.0,2.983,95.19,7.76,74.6
BBA,sintel,9,36,1,750,569.9,4.0,4.0,6.162,87.43,7.76,53.17
BBA,sintel,9,37,1,750,1169.5,4.0,5.54,0.0,87.43,0.0,87.43
BBA,sintel,9,38,2,1200,1241.1,5.54,6.21,0.0,95.19,7.76,87.43
BBA,sintel,9,39,2,1200,1033.7,6.21,7.34,0.0,95.19,0.0,95.19
BBA,sintel,9,40,3,1850,994.4,7.34,4.0,2.539,95.31,0.12,84.27
BBA,sintel,9,41,1,750,298.9,4.0,4.0,0.015,87.43,7.88,79.49
BBA,sintel,9,42,1,750,1043.3,4.0,6.83,0.0,87.43,0.0,87.43
BBA,sintel,9,43,3,1850,265.1,6.83,4.0,5.658,95.31,7.88,63.1
BBA,sintel,9,44,1,750,992.9,4.0,5.01,0.0,87.43,7.88,79.55
BBA,sintel,9,45,2,1200,921.1,5.01,5.46,0.0,95.19,7.76,87.43
BBA,sintel,9,46,2,1200,629.3,5.46,4.64,0.0,95.19,0.0,95.19
BBA,sintel,9,47,1,750,945.5,4.64,7.1,0.0,87.43,7.76,79.67
BBA,sintel,10,0,0,300,956.3,1.02,4.0,0.291,74.82,0.0,73.57
BBA,sintel,10,1,1,750,1160.2,4.0,6.58,0.0,87.43,12.61,74.82
BBA,sintel,10,2,3,1850,1012.1,6.58,5.41,0.0,95.31,7.88,87.43
BBA,sintel,10,3,2,1200,1129.0,5.41,6.66,0.0,95.19,0.12,95.07
BBA,sintel,10,4,3,1850,847.8,6.66,4.0,1.025,95.31,0.12,90.78
BBA,sintel,10,5,1,750,792.3,4.0,5.28,0.0,87.43,7.88,79.55
BBA,sintel,10,6,2,1200,471.8,5.28,4.0,2.749,95.19,7.76,75.61
BBA,sintel,10,7,1,750,893.2,4.0,5.94,0.0,87.43,7.76,79.67
BBA,sintel,10,8,2,1200,1029.0,5.94,4.0,1.171,95.19,7.76,82.39
BBA,sintel,10,9,1,750,528.2,4.0,4.18,0.0,87.43,7.76,79.67
BBA,sintel,10,10,1,750,754.5,4.18,4.0,0.751,87.43,0.0,84.2
BBA,sintel,10,11,1,750,815.3,4.0,4.0,0.449,87.43,0.0,85.5
BBA,sintel,10,12,1,750,721.2,4.0,4.0,4.345,87.43,0.0,68.75
BBA,sintel,10,13,1,750,534.2,4.0,4.08,0.0,87.43,0.0,87.43
BBA,sintel,10,14,1,750,587.3,4.08,4.0,2.0,87.43,0.0,78.83
BBA,sintel,10,15,1,750,713.5,4.0,4.0,0.342,87.43,0.0,85.96
BBA,sintel,10,16,1,750,503.6,4.0,4.0,7.289,87.43,0.0,56.09
BBA,sintel,10,17,1,750,282.3,4.0,4.0,2.845,87.43,0.0,75.2
BBA,sintel,10,18,1,750,343.5,4.0,4.0,0.812,87.43,0.0,83.94
BBA,sintel,10,19,1,750,533.8,4.0,4.07,0.0,87.43,0.0,87.43
BBA,sintel,10,20,1,750,775.6,4.07,4.0,0.703,87.43,0.0,84.41
BBA,sintel,10,21,1,750,576.4,4.0,4.26,0.0,87.43,0.0,87.43
BBA,sintel,10,22,1,750,502.9,4.26,4.09,0.0,87.43,0.0,87.43
BBA,sintel,10,23,1,750,487.7,4.09,5.63,0.0,87.43,0.0,87.43
BBA,sintel,10,24,2,1200,400.4,5.63,4.0,8.828,95.19,7.76,49.47
BBA,sintel,10,25,1,750,446.7,4.0,4.0,0.793,87.43,7.76,76.26
BBA,sintel,10,26,1,750,1006.1,4.0,5.68,0.0,87.43,0.0,87.43
BBA,sintel,10,27,2,1200,845.8,5.68,5.13,0.0,95.19,7.76,87.43
BBA,sintel,10,28,2,1200,633.0,5.13,4.0,8.837,95.19,0.0,57.19
BBA,sintel,10,29,1,750,1261.3,4.0,5.23,0.0,87.43,7.76,79.67
BBA,sintel,10,30,2,1200,1113.3,5.23,4.17,0.0,95.19,7.76,87.43
BBA,sintel,10,31,1,750,596.7,4.17,4.0,0.408,87.43,7.76,77.91
BBA,sintel,10,32,1,750,627.1,4.0,4.0,4.849,87.43,0.0,66.58
BBA,sintel,10,33,1,750,882.9,4.0,4.6,0.0,87.43,0.0,87.43
BBA,sintel,10,34,1,750,1234.7,4.6,6.2,0.0,87.43,0.0,87.43
BBA,sintel,10,35,2,1200,1061.1,6.2,4.73,0.0,95.19,7.76,87.43
BBA,sintel,10,36,1,750,972.2,4.73,4.0,1.222,87.43,7.76,74.41
BBA,sintel,10,37,1,750,682.0,4.0,4.0,0.212,87.43,0.0,86.52
BBA,sintel,10,38,1,750,609.2,4.0,4.0,0.249,87.43,0.0,86.36
BBA,sintel,10,39,1,750,468.4,4.0,4.04,0.0,87.43,0.0,87.43
BBA,sintel,10,40,1,750,1047.2,4.04,4.24,0.0,87.43,0.0,87.43
BBA,sintel,10,41,1,750,819.8,4.24,6.78,0.0,87.43,0.0,87.43
BBA,sintel,10,42,3,1850,534.5,6.78,5.13,0.0,95.31,7.88,87.43
BBA,sintel,10,43,2,1200,669.7,5.13,5.93,0.0,95.19,0.12,95.07
BBA,sintel,10,44,2,1200,762.5,5.93,4.0,0.314,95.19,0.0,93.84
BBA,sintel,10,45,1,750,468.7,4.0,4.0,0.354,87.43,7.76,78.15
BBA,sintel,10,46,1,750,706.1,4.0,5.31,0.0,87.43,0.0,87.43
BBA,sintel,10,47,2,1200,703.9,5.31,6.02,0.0,95.19,7.76,87.43
BBA,sintel,11,0,0,300,897.2,1.75,4.35,0.0,74.82,0.0,74.82
BBA,sintel,11,1,1,750,950.5,4.35,6.62,0.0,87.43,12.61,74.82
BBA,sintel,11,2,3,1850,950.5,6.62,5.12,0.0,95.31,7.88,87.43
BBA,sintel,11,3,2,1200,950.5,5.12,5.85,0.0,95.19,0.12,95.07
BBA,sintel,11,4,2,1200,950.5,5.85,5.4,0.0,95.19,0.0,95.19
BBA,sintel,11,5,2,1200,950.5,5.4,5.77,0.0,95.19,0.0,95.19
BBA,sintel,11,6,2,1200,950.5,5.77,5.79,0.0,95.19,0.0,95.19
BBA,sintel,11,7,2,1200,950.5,5.79,6.69,0.0,95.19,0.0,95.19
BBA,sintel,11,8,3,1850,941.2,6.69,4.0,5.295,95.31,0.12,72.42
BBA,sintel,11,9,1,750,950.5,4.0,5.88,0.0,87.43,7.88,79.55
BBA,sintel,11,10,2,1200,950.5,5.88,4.0,0.384,95.19,7.76,85.78
BBA,sintel,11,11,1,750,950.5,4.0,4.18,0.0,87.43,7.76,79.67
BBA,sintel,11,12,1,750,950.5,4.18,4.0,2.149,87.43,0.0,78.19
BBA,sintel,11,13,1,750,1142.9,4.0,6.17,0.0,87.43,0.0,87.43
BBA,sintel,11,14,2,1200,1132.1,6.17,5.12,0.0,95.19,7.76,87.43
BBA,sintel,11,15,2,1200,1142.9,5.12,4.78,0.0,95.19,0.0,95.19
BBA,sintel,11,16,1,750,1142.9,4.78,4.0,0.19,87.43,7.76,78.85
BBA,sintel,11,17,1,750,1142.9,4.0,6.31,0.0,87.43,0.0,87.43
BBA,sintel,11,18,3,1850,1142.9,6.31,6.74,0.0,95.31,7.88,87.43
BBA,sintel,11,19,3,1850,1142.9,6.74,6.21,0.0,95.31,0.0,95.31
BBA,sintel,11,20,2,1200,1142.9,6.21,5.03,0.0,95.19,0.12,95.07
BBA,sintel,11,21,2,1200,1142.9,5.03,6.01,0.0,95.19,0.0,95.19
BBA,sintel,11,22,2,1200,1142.9,6.01,7.08,0.0,95.19,0.0,95.19
BBA,sintel,11,23,3,1850,1132.1,7.08,8.46,0.0,95.31,0.12,95.19
BBA,sintel,11,24,4,2850,1081.1,8.46,4.0,4.256,96.41,1.1,77.01
BBA,sintel,11,25,1,750,1132.1,4.0,6.11,0.0,87.43,8.98,78.45
BBA,sintel,11,26,2,1200,1142.9,6.11,6.84,0.0,95.19,7.76,87.43
BBA,sintel,11,27,3,1850,1132.1,6.84,5.6,0.0,95.31,0.12,95.19
BBA,sintel,11,28,2,1200,1132.1,5.6,4.0,2.209,95.19,0.12,85.57
BBA,sintel,11,29,1,750,1132.1,4.0,4.91,0.0,87.43,7.76,79.67
BBA,sintel,11,30,2,1200,1142.9,4.91,4.0,0.016,95.19,7.76,87.36
BBA,sintel,11,31,1,750,1132.1,4.0,5.59,0.0,87.43,7.76,79.67
BBA,sintel,11,32,2,1200,1132.1,5.59,4.0,2.256,95.19,7.76,77.73
BBA,sintel,11,33,1,750,1142.9,4.0,5.38,0.0,87.43,7.76,79.67
BBA,sintel,11,34,2,1200,1132.1,5.38,5.17,0.0,95.19,7.76,87.43
BBA,sintel,11,35,2,1200,1132.1,5.17,4.06,0.0,95.19,0.0,95.19
BBA,sintel,11,36,1,750,897.2,4.06,4.0,2.4,87.43,7.76,69.35
BBA,sintel,11,37,1,750,849.6,4.0,4.62,0.0,87.43,0.0,87.43
BBA,sintel,11,38,1,750,849.6,4.62,5.57,0.0,87.43,0.0,87.43
BBA,sintel,11,39,2,1200,849.6,5.57,6.08,0.0,95.19,7.76,87.43
BBA,sintel,11,40,2,1200,849.6,6.08,4.0,1.417,95.19,0.0,89.09
BBA,sintel,11,41,1,750,849.6,4.0,6.59,0.0,87.43,7.76,79.67
BBA,sintel,11,42,3,1850,842.1,6.59,7.0,0.0,95.31,7.88,87.43
BBA,sintel,11,43,3,1850,849.6,7.0,7.11,0.0,95.31,0.0,95.31
BBA,sintel,11,44,3,1850,849.6,7.11,4.0,1.525,95.31,0.0,88.75
BBA,sintel,11,45,1,750,849.6,4.0,5.6,0.0,87.43,7.88,79.55
BBA,sintel,11,46,2,1200,849.6,5.6,6.02,0.0,95.19,7.76,87.43
BBA,sintel,11,47,2,1200,981.8,6.02,7.66,0.0,95.19,0.0,95.19
BBA,sintel,12,0,0,300,2007.9,2.87,6.24,0.0,74.82,0.0,74.82
BBA,sintel,12,1,2,1200,1395.2,6.24,8.35,0.0,95.19,20.37,74.82
BBA,sintel,12,2,3,1850,2358.6,8.35,10.14,0.0,95.31,0.12,95.19
BBA,sintel,12,3,4,2850,2468.0,10.14,11.15,0.0,96.41,1.1,95.31
BBA,sintel,12,4,4,2850,2610.3,11.15,11.3,0.0,96.41,0.0,96.41
BBA,sintel,12,5,4,2850,2198.4,11.3,11.57,0.0,96.41,0.0,96.41
BBA,sintel,12,6,4,2850,572.6,11.57,4.0,4.136,96.41,0.0,78.62
BBA,sintel,12,7,1,750,1499.7,4.0,6.77,0.0,87.43,8.98,78.45
BBA,sintel,12,8,3,1850,2169.6,6.77,5.57,0.0,95.31,7.88,87.43
BBA,sintel,12,9,2,1200,2152.6,5.57,8.07,0.0,95.19,0.12,95.07
BBA,sintel,12,10,3,1850,2287.1,8.07,8.06,0.0,95.31,0.12,95.19
BBA,sintel,12,11,3,1850,2466.3,8.06,8.43,0.0,95.31,0.0,95.31
BBA,sintel,12,12,4,2850,2266.4,8.43,4.0,1.657,96.41,1.1,88.19
BBA,sintel,12,13,1,750,1537.7,4.0,6.64,0.0,87.43,8.98,78.45
BBA,sintel,12,14,3,1850,1248.8,6.64,4.0,0.414,95.31,7.88,85.65
BBA,sintel,12,15,1,750,1320.5,4.0,5.65,0.0,87.43,7.88,79.55
BBA,sintel,12,16,2,1200,2039.5,5.65,5.19,0.0,95.19,7.76,87.43
BBA,sintel,12,17,2,1200,1727.0,5.19,7.4,0.0,95.19,0.0,95.19
BBA,sintel,12,18,3,1850,2008.2,7.4,9.37,0.0,95.31,0.12,95.19
BBA,sintel,12,19,4,2850,1118.6,9.37,6.25,0.0,96.41,1.1,95.31
BBA,sintel,12,20,2,1200,2713.9,6.25,8.06,0.0,95.19,1.22,93.97
BBA,sintel,12,21,3,1850,1221.6,8.06,7.71,0.0,95.31,0.12,95.19
BBA,sintel,12,22,3,1850,1530.8,7.71,8.33,0.0,95.31,0.0,95.31
BBA,sintel,12,23,3,1850,1724.2,8.33,10.62,0.0,95.31,0.0,95.31
BBA,sintel,12,24,4,2850,3270.2,10.62,10.41,0.0,96.41,1.1,95.31
BBA,sintel,12,25,4,2850,1536.6,10.41,9.12,0.0,96.41,0.0,96.41
BBA,sintel,12,26,4,2850,1260.4,9.12,6.07,0.0,96.41,0.0,96.41
BBA,sintel,12,27,2,1200,1577.7,6.07,7.64,0.0,95.19,1.22,93.97
BBA,sintel,12,28,3,1850,1365.5,7.64,4.0,2.349,95.31,0.12,85.09
BBA,sintel,12,29,1,750,2172.3,4.0,6.39,0.0,87.43,7.88,79.55
BBA,sintel,12,30,3,1850,731.8,6.39,4.0,5.472,95.31,7.88,63.9
BBA,sintel,12,31,1,750,1683.5,4.0,6.38,0.0,87.43,7.88,79.55
BBA,sintel,12,32,3,1850,2097.8,6.38,4.0,0.148,95.31,7.88,86.8
BBA,sintel,12,33,1,750,2080.7,4.0,6.56,0.0,87.43,7.88,79.55
BBA,sintel,12,34,3,1850,1484.4,6.56,5.62,0.0,95.31,7.88,87.43
BBA,sintel,12,35,2,1200,1489.3,5.62,5.73,0.0,95.19,0.12,95.07
BBA,sintel,12,36,2,1200,1582.8,5.73,4.0,0.127,95.19,0.0,94.64
BBA,sintel,12,37,1,750,2171.8,4.0,6.68,0.0,87.43,7.76,79.67
BBA,sintel,12,38,3,1850,2452.1,6.68,8.07,0.0,95.31,7.88,87.43
BBA,sintel,12,39,3,1850,1218.4,8.07,8.32,0.0,95.31,0.0,95.31
BBA,sintel,12,40,3,1850,1820.0,8.32,6.92,0.0,95.31,0.0,95.31
BBA,sintel,12,41,3,1850,2018.2,6.92,9.46,0.0,95.31,0.0,95.31
BBA,sintel,12,42,4,2850,2542.9,9.46,11.63,0.0,96.41,1.1,95.31
BBA,sintel,12,43,4,2850,1938.0,11.63,13.0,0.0,96.41,0.0,96.41
BBA,sintel,12,44,4,2850,1654.8,13.0,10.17,0.0,96.41,0.0,96.41
BBA,sintel,12,45,4,2850,2130.5,10.17,10.53,0.0,96.41,0.0,96.41
BBA,sintel,12,46,4,2850,2407.2,10.53,11.53,0.0,96.41,0.0,96.41
BBA,sintel,12,47,4,2850,3481.8,11.53,13.95,0.0,96.41,0.0,96.41
BBA,sintel,13,0,0,300,527.2,2.64,4.26,0.0,74.82,0.0,74.82
BBA,sintel,13,1,1,750,320.0,4.26,4.0,0.892,87.43,12.61,70.98
BBA,sintel,13,2,1,750,387.0,4.0,4.0,1.476,87.43,0.0,81.08
BBA,sintel,13,3,1,750,654.2,4.0,5.03,0.0,87.43,0.0,87.43
BBA,sintel,13,4,2,1200,807.2,5.03,4.0,0.204,95.19,7.76,86.55
BBA,sintel,13,5,1,750,402.8,4.0,4.0,1.351,87.43,7.76,73.86
BBA,sintel,13,6,1,750,467.3,4.0,4.0,1.066,87.43,0.0,82.84
BBA,sintel,13,7,1,750,449.3,4.0,4.0,0.102,87.43,0.0,86.99
BBA,sintel,13,8,1,750,426.7,4.0,4.0,6.713,87.43,0.0,58.57
BBA,sintel,13,9,1,750,606.4,4.0,4.67,0.0,87.43,0.0,87.43
BBA,sintel,13,10,1,750,819.0,4.67,4.13,0.0,87.43,0.0,87.43
BBA,sintel,13,11,1,750,356.1,4.13,4.0,6.057,87.43,0.0,61.39
BBA,sintel,13,12,1,750,535.5,4.0,4.0,7.24,87.43,0.0,56.3
BBA,sintel,13,13,1,750,504.7,4.0,4.0,0.151,87.43,0.0,86.78
BBA,sintel,13,14,1,750,796.2,4.0,4.0,0.484,87.43,0.0,85.35
BBA,sintel,13,15,1,750,825.8,4.0,4.25,0.0,87.43,0.0,87.43
BBA,sintel,13,16,1,750,704.8,4.25,4.0,3.817,87.43,0.0,71.02
BBA,sintel,13,17,1,750,580.0,4.0,4.67,0.0,87.43,0.0,87.43
BBA,sintel,13,18,1,750,539.7,4.67,5.6,0.0,87.43,0.0,87.43
BBA,sintel,13,19,2,1200,486.4,5.6,4.0,1.297,95.19,7.76,81.85
BBA,sintel,13,20,1,750,735.2,4.0,4.0,1.035,87.43,7.76,75.22
BBA,sintel,13,21,1,750,666.1,4.0,4.76,0.0,87.43,0.0,87.43
BBA,sintel,13,22,1,750,786.5,4.76,6.1,0.0,87.43,0.0,87.43
BBA,sintel,13,23,2,1200,694.6,6.1,7.34,0.0,95.19,7.76,87.43
BBA,sintel,13,24,3,1850,531.7,7.34,4.0,9.455,95.31,0.12,54.53
BBA,sintel,13,25,1,750,492.5,4.0,4.0,0.347,87.43,7.88,78.06
BBA,sintel,13,26,1,750,719.3,4.0,4.75,0.0,87.43,0.0,87.43
BBA,sintel,13,27,1,750,686.2,4.75,5.25,0.0,87.43,0.0,87.43
BBA,sintel,13,28,2,1200,807.2,5.25,4.0,5.706,95.19,7.76,62.89
BBA,sintel,13,29,1,750,793.6,4.0,4.0,0.407,87.43,7.76,77.92
BBA,sintel,13,30,1,750,749.4,4.0,4.0,0.696,87.43,0.0,84.44
BBA,sintel,13,31,1,750,990.9,4.0,5.24,0.0,87.43,0.0,87.43
BBA,sintel,13,32,2,1200,964.2,5.24,4.0,3.965,95.19,7.76,70.38
BBA,sintel,13,33,1,750,572.6,4.0,4.0,1.238,87.43,7.76,74.35
BBA,sintel,13,34,1,750,725.9,4.0,4.0,0.095,87.43,0.0,87.02
BBA,sintel,13,35,1,750,537.0,4.0,4.0,2.744,87.43,0.0,75.63
BBA,sintel,13,36,1,750,810.3,4.0,4.0,3.148,87.43,0.0,73.89
BBA,sintel,13,37,1,750,759.9,4.0,4.22,0.0,87.43,0.0,87.43
BBA,sintel,13,38,1,750,363.9,4.22,4.0,2.893,87.43,0.0,74.99
BBA,sintel,13,39,1,750,361.5,4.0,4.0,1.126,87.43,0.0,82.59
BBA,sintel,13,40,1,750,439.7,4.0,4.0,5.057,87.43,0.0,65.68
BBA,sintel,13,41,1,750,452.3,4.0,5.35,0.0,87.43,0.0,87.43
BBA,sintel,13,42,2,1200,817.5,5.35,6.95,0.0,95.19,7.76,87.43
BBA,sintel,13,43,3,1850,693.1,6.95,6.18,0.0,95.31,0.12,95.19
BBA,sintel,13,44,2,1200,554.2,6.18,4.0,2.407,95.19,0.12,84.72
BBA,sintel,13,45,1,750,499.1,4.0,4.0,0.089,87.43,7.76,79.29
BBA,sintel,13,46,1,750,686.0,4.0,5.23,0.0,87.43,0.0,87.43
BBA,sintel,13,47,2,1200,794.6,5.23,6.32,0.0,95.19,7.76,87.43
BBA,sintel,14,0,0,300,2769.2,1.4,4.95,0.0,74.82,0.0,74.82
BBA,sintel,14,1,2,1200,2823.5,4.95,8.02,0.0,95.19,20.37,74.82
BBA,sintel,14,2,3,1850,2823.5,8.02,10.16,0.0,95.31,0.12,95.19
BBA,sintel,14,3,4,2850,2823.5,10.16,11.55,0.0,96.41,1.1,95.31
BBA,sintel,14,4,4,2850,2851.5,11.55,12.03,0.0,96.41,0.0,96.41
BBA,sintel,14,5,4,2850,2823.5,12.03,13.13,0.0,96.41,0.0,96.41
BBA,sintel,14,6,4,2850,2823.5,13.13,13.94,0.0,96.41,0.0,96.41
BBA,sintel,14,7,4,2850,2823.5,13.94,15.46,0.0,96.41,0.0,96.41
BBA,sintel,14,8,5,6000,2851.5,15.46,6.64,0.0,97.71,1.3,96.41
BBA,sintel,14,9,3,1850,2823.5,6.64,8.87,0.0,95.31,2.4,92.91
BBA,sintel,14,10,4,2850,2823.5,8.87,7.87,0.0,96.41,1.1,95.31
BBA,sintel,14,11,3,1850,2823.5,7.87,8.7,0.0,95.31,1.1,94.21
BBA,sintel,14,12,4,2850,2851.5,8.7,4.68,0.0,96.41,1.1,95.31
BBA,sintel,14,13,1,750,2823.5,4.68,7.94,0.0,87.43,8.98,78.45
BBA,sintel,14,14,3,1850,2796.1,7.94,8.79,0.0,95.31,7.88,87.43
BBA,sintel,14,15,4,2850,2796.1,8.79,8.58,0.0,96.41,1.1,95.31
BBA,sintel,14,16,4,2850,2796.1,8.58,4.85,0.0,96.41,0.0,96.41
BBA,sintel,14,17,1,750,2823.5,4.85,8.17,0.0,87.43,8.98,78.45
BBA,sintel,14,18,3,1850,2823.5,8.17,10.72,0.0,95.31,7.88,87.43
BBA,sintel,14,19,4,2850,2823.5,10.72,11.9,0.0,96.41,1.1,95.31
BBA,sintel,14,20,4,2850,2823.5,11.9,10.92,0.0,96.41,0.0,96.41
BBA,sintel,14,21,4,2850,2796.1,10.92,11.99,0.0,96.41,0.0,96.41
BBA,sintel,14,22,4,2850,2796.1,11.99,13.14,0.0,96.41,0.0,96.41
BBA,sintel,14,23,4,2850,2796.1,13.14,15.51,0.0,96.41,0.0,96.41
BBA,sintel,14,24,5,6000,2823.5,15.51,9.26,0.0,97.71,1.3,96.41
BBA,sintel,14,25,4,2850,905.7,9.26,4.27,0.0,96.41,1.3,95.11
BBA,sintel,14,26,1,750,914.3,4.27,5.72,0.0,87.43,8.98,78.45
BBA,sintel,14,27,2,1200,905.7,5.72,5.47,0.0,95.19,7.76,87.43
BBA,sintel,14,28,2,1200,905.7,5.47,4.0,4.292,95.19,0.0,76.74
BBA,sintel,14,29,1,750,905.7,4.0,4.14,0.0,87.43,7.76,79.67
BBA,sintel,14,30,1,750,905.7,4.14,4.25,0.0,87.43,0.0,87.43
BBA,sintel,14,31,1,750,914.3,4.25,5.26,0.0,87.43,0.0,87.43
BBA,sintel,14,32,2,1200,905.7,5.26,4.0,4.539,95.19,7.76,67.91
BBA,sintel,14,33,1,750,914.3,4.0,4.72,0.0,87.43,7.76,79.67
BBA,sintel,14,34,1,750,905.7,4.72,5.44,0.0,87.43,0.0,87.43
BBA,sintel,14,35,2,1200,914.3,5.44,4.0,0.901,95.19,7.76,83.56
BBA,sintel,14,36,1,750,905.7,4.0,4.0,2.395,87.43,7.76,69.37
BBA,sintel,14,37,1,750,831.7,4.0,4.55,0.0,87.43,0.0,87.43
BBA,sintel,14,38,1,750,831.7,4.55,5.43,0.0,87.43,0.0,87.43
BBA,sintel,14,39,2,1200,831.7,5.43,5.87,0.0,95.19,7.76,87.43
BBA,sintel,14,40,2,1200,834.8,5.87,4.0,1.763,95.19,0.0,87.61
BBA,sintel,14,41,1,750,834.8,4.0,6.56,0.0,87.43,7.76,79.67
BBA,sintel,14,42,3,1850,834.8,6.56,6.95,0.0,95.31,7.88,87.43
BBA,sintel,14,43,3,1850,831.7,6.95,6.97,0.0,95.31,0.0,95.31
BBA,sintel,14,44,3,1850,831.7,6.97,4.0,1.851,95.31,0.0,87.35
BBA,sintel,14,45,1,750,831.7,4.0,5.55,0.0,87.43,7.88,79.55
BBA,sintel,14,46,2,1200,831.7,5.55,5.9,0.0,95.19,7.76,87.43
BBA,sintel,14,47,2,1200,831.7,5.9,7.11,0.0,95.19,0.0,95.19
BBA,sintel,15,0,0,300,985.5,2.54,5.27,0.0,74.82,0.0,74.82
BBA,sintel,15,1,2,1200,1147.8,5.27,6.97,0.0,95.19,20.37,74.82
BBA,sintel,15,2,3,1850,330.5,6.97,4.0,8.85,95.31,0.12,57.14
BBA,sintel,15,3,1,750,954.6,4.0,5.97,0.0,87.43,7.88,79.55
BBA,sintel,15,4,2,1200,417.9,5.97,4.0,4.148,95.19,7.76,69.59
BBA,sintel,15,5,1,750,1051.5,4.0,5.95,0.0,87.43,7.76,79.67
BBA,sintel,15,6,2,1200,582.7,5.95,4.0,0.551,95.19,7.76,85.06
BBA,sintel,15,7,1,750,1084.0,4.0,6.3,0.0,87.43,7.76,79.67
BBA,sintel,15,8,3,1850,1091.8,6.3,4.0,4.028,95.31,7.88,70.11
BBA,sintel,15,9,1,750,948.6,4.0,5.87,0.0,87.43,7.88,79.55
BBA,sintel,15,10,2,1200,778.8,5.87,4.0,1.769,95.19,7.76,79.82
BBA,sintel,15,11,1,750,912.3,4.0,4.02,0.0,87.43,7.76,79.67
BBA,sintel,15,12,1,750,868.3,4.02,4.0,2.908,87.43,0.0,74.92
BBA,sintel,15,13,1,750,591.5,4.0,4.46,0.0,87.43,0.0,87.43
BBA,sintel,15,14,1,750,826.8,4.46,4.14,0.0,87.43,0.0,87.43
BBA,sintel,15,15,1,750,746.7,4.14,4.0,0.009,87.43,0.0,87.39
BBA,sintel,15,16,1,750,1083.7,4.0,4.0,1.246,87.43,0.0,82.07
BBA,sintel,15,17,1,750,314.5,4.0,4.0,2.145,87.43,0.0,78.21
BBA,sintel,15,18,1,750,896.8,4.0,6.16,0.0,87.43,0.0,87.43
BBA,sintel,15,19,2,1200,698.3,6.16,5.35,0.0,95.19,7.76,87.43
BBA,sintel,15,20,2,1200,821.6,5.35,4.0,1.859,95.19,0.0,87.2
BBA,sintel,15,21,1,750,866.4,4.0,5.51,0.0,87.43,7.76,79.67
BBA,sintel,15,22,2,1200,1244.4,5.51,6.82,0.0,95.19,7.76,87.43
BBA,sintel,15,23,3,1850,525.3,6.82,5.18,0.0,95.31,0.12,95.19
BBA,sintel,15,24,2,1200,404.9,5.18,4.0,9.117,95.19,0.12,55.87
BBA,sintel,15,25,1,750,814.0,4.0,5.37,0.0,87.43,7.76,79.67
BBA,sintel,15,26,2,1200,719.0,5.37,4.17,0.0,95.19,7.76,87.43
BBA,sintel,15,27,1,750,932.1,4.17,5.59,0.0,87.43,7.76,79.67
BBA,sintel,15,28,2,1200,934.7,5.59,4.0,3.87,95.19,7.76,70.79
BBA,sintel,15,29,1,750,887.2,4.0,4.06,0.0,87.43,7.76,79.67
BBA,sintel,15,30,1,750,693.7,4.06,4.0,1.015,87.43,0.0,83.06
BBA,sintel,15,31,1,750,752.9,4.0,4.37,0.0,87.43,0.0,87.43
BBA,sintel,15,32,1,750,320.6,4.37,4.0,12.938,87.43,0.0,31.8
BBA,sintel,15,33,1,750,577.7,4.0,4.0,1.192,87.43,0.0,82.3
BBA,sintel,15,34,1,750,952.6,4.0,4.88,0.0,87.43,0.0,87.43
BBA,sintel,15,35,1,750,730.6,4.88,4.0,0.077,87.43,0.0,87.1
BBA,sintel,15,36,1,750,1298.9,4.0,4.0,0.459,87.43,0.0,85.46
BBA,sintel,15,37,1,750,1115.9,4.0,5.43,0.0,87.43,0.0,87.43
BBA,sintel,15,38,2,1200,385.1,5.43,4.0,5.329,95.19,7.76,64.52
BBA,sintel,15,39,1,750,838.5,4.0,5.79,0.0,87.43,7.76,79.67
BBA,sintel,15,40,2,1200,804.9,5.79,4.0,2.126,95.19,7.76,78.29
BBA,sintel,15,41,1,750,942.1,4.0,6.73,0.0,87.43,7.76,79.67
BBA,sintel,15,42,3,1850,999.5,6.73,7.71,0.0,95.31,7.88,87.43
BBA,sintel,15,43,3,1850,1003.0,7.71,8.41,0.0,95.31,0.0,95.31
