Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_ShieldedQoE,sintel,3,32,1,1,750,876.3,30.0,28.17,0.0,87.43,7.88,79.55,0,0.21212121212121213,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,3,33,1,1,750,824.0,28.17,29.49,0.0,87.43,0.0,87.43,0,0.20588235294117646,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,3,34,3,3,1850,1157.6,29.49,29.69,0.0,95.31,7.88,87.43,0,0.2,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,3,35,1,1,750,894.8,29.69,30.0,0.0,87.43,7.88,79.55,0,0.19444444444444445,1,750,0.0,87.43,79.67,-0.12000000000000455
Proposed_ShieldedQoE,sintel,3,36,5,5,6000,1077.9,30.0,26.59,0.0,97.71,10.28,87.43,0,0.1891891891891892,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,3,37,1,1,750,1041.8,26.59,27.65,0.0,87.43,10.28,77.15,0,0.18421052631578946,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,3,38,3,3,1850,1157.7,27.65,27.91,0.0,95.31,7.88,87.43,0,0.1794871794871795,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,3,39,1,1,750,1092.3,27.91,28.0,0.0,87.43,7.88,79.55,0,0.175,1,750,0.0,87.43,87.43,-7.88000000000001
Proposed_ShieldedQoE,sintel,3,40,1,1,750,948.7,28.0,25.61,0.0,87.43,0.0,87.43,0,0.17073170731707318,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,3,41,1,1,750,1176.1,25.61,27.29,0.0,87.43,0.0,87.43,0,0.16666666666666666,2,1200,0.0,95.19,87.43,0.0
Proposed_ShieldedQoE,sintel,3,42,3,3,1850,954.2,27.29,27.77,0.0,95.31,7.88,87.43,0,0.16279069767441862,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,3,43,1,1,750,1010.0,27.77,29.01,0.0,87.43,7.88,79.55,0,0.1590909090909091,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,3,44,5,5,6000,904.9,29.01,25.88,0.0,97.71,10.28,87.43,0,0.15555555555555556,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,3,45,1,1,750,896.6,25.88,26.8,0.0,87.43,10.28,77.15,0,0.15217391304347827,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,3,46,3,3,1850,742.8,26.8,26.52,0.0,95.31,7.88,87.43,0,0.14893617021276595,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,3,47,1,1,750,427.9,26.52,27.18,0.0,87.43,7.88,79.55,0,0.14583333333333334,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,4,0,0,0,300,891.0,1.78,4.0,0.806,74.82,0.0,-5.76,0,0.0,0,300,0.806,74.82,-5.76,0.0
Proposed_ShieldedQoE,sintel,4,1,5,0,300,891.2,4.0,6.31,0.0,74.82,0.0,74.82,1,0.5,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,4,2,5,4,2850,890.8,6.31,7.95,0.0,96.41,21.59,74.82,1,0.6666666666666666,1,750,0.0,87.43,74.82,0.0
Proposed_ShieldedQoE,sintel,4,3,5,4,2850,879.8,7.95,8.67,0.0,96.41,0.0,96.41,1,0.75,1,750,0.0,87.43,87.43,8.97999999999999
Proposed_ShieldedQoE,sintel,4,4,0,0,300,841.8,8.67,6.31,0.0,74.82,21.59,53.23,0,0.6,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,4,5,0,0,300,900.4,6.31,9.02,0.0,74.82,0.0,74.82,0,0.5,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,4,6,5,4,2850,897.6,9.02,10.68,0.0,96.41,21.59,74.82,1,0.5714285714285714,2,1200,0.0,95.19,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,4,7,5,5,6000,884.1,10.68,12.51,0.0,97.71,1.3,96.41,0,0.5,2,1200,0.0,95.19,95.19,1.2199999999999989
Proposed_ShieldedQoE,sintel,4,8,0,0,300,901.1,12.51,13.49,0.0,74.82,22.89,51.93,0,0.4444444444444444,2,1200,0.0,95.19,95.19,-43.26
Proposed_ShieldedQoE,sintel,4,9,1,1,750,882.9,13.49,15.38,0.0,87.43,12.61,74.82,0,0.4,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_ShieldedQoE,sintel,4,10,5,5,6000,901.2,15.38,15.68,0.0,97.71,10.28,87.43,0,0.36363636363636365,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,11,1,1,750,900.7,15.68,17.84,0.0,87.43,10.28,77.15,0,0.3333333333333333,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,4,12,5,5,6000,901.6,17.84,16.35,0.0,97.71,10.28,87.43,0,0.3076923076923077,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,13,1,1,750,900.5,16.35,17.97,0.0,87.43,10.28,77.15,0,0.2857142857142857,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,4,14,5,5,6000,900.3,17.97,17.53,0.0,97.71,10.28,87.43,0,0.26666666666666666,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,15,1,1,750,897.1,17.53,18.21,0.0,87.43,10.28,77.15,0,0.25,1,750,0.0,87.43,79.67,-2.519999999999996
Proposed_ShieldedQoE,sintel,4,16,0,0,300,902.5,18.21,19.82,0.0,74.82,12.61,62.21,0,0.23529411764705882,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,4,17,5,4,2850,807.4,19.82,18.98,0.0,96.41,21.59,74.82,1,0.2777777777777778,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,4,18,1,1,750,902.0,18.98,20.61,0.0,87.43,8.98,78.45,0,0.2631578947368421,1,750,0.0,87.43,87.43,-8.980000000000004
Proposed_ShieldedQoE,sintel,4,19,5,5,6000,900.4,20.61,20.41,0.0,97.71,10.28,87.43,0,0.25,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,20,0,0,300,902.0,20.41,18.1,0.0,74.82,22.89,51.93,0,0.23809523809523808,1,750,0.0,87.43,87.43,-35.50000000000001
Proposed_ShieldedQoE,sintel,4,21,1,1,750,901.2,18.1,18.61,0.0,87.43,12.61,74.82,0,0.22727272727272727,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,4,22,1,1,750,900.6,18.61,19.3,0.0,87.43,0.0,87.43,0,0.21739130434782608,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,23,1,1,750,902.1,19.3,20.13,0.0,87.43,0.0,87.43,0,0.20833333333333334,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,24,0,0,300,901.1,20.13,22.1,0.0,74.82,12.61,62.21,0,0.2,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,4,25,5,5,6000,899.4,22.1,23.05,0.0,97.71,22.89,74.82,0,0.19230769230769232,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,4,26,3,3,1850,823.2,23.05,24.01,0.0,95.31,2.4,92.91,0,0.18518518518518517,2,1200,0.0,95.19,87.43,5.47999999999999
Proposed_ShieldedQoE,sintel,4,27,1,1,750,901.4,24.01,26.14,0.0,87.43,7.88,79.55,0,0.17857142857142858,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,4,28,5,5,6000,901.5,26.14,23.78,0.0,97.71,10.28,87.43,0,0.1724137931034483,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,29,1,1,750,900.7,23.78,26.44,0.0,87.43,10.28,77.15,0,0.16666666666666666,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,4,30,3,3,1850,899.6,26.44,27.93,0.0,95.31,7.88,87.43,0,0.16129032258064516,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,31,3,3,1850,902.2,27.93,28.65,0.0,95.31,0.0,95.31,0,0.15625,2,1200,0.0,95.19,95.19,0.12000000000000455
Proposed_ShieldedQoE,sintel,4,32,1,1,750,900.9,28.65,26.98,0.0,87.43,7.88,79.55,0,0.15151515151515152,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,4,33,1,1,750,894.7,26.98,28.51,0.0,87.43,0.0,87.43,0,0.14705882352941177,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,34,3,3,1850,901.3,28.51,27.62,0.0,95.31,7.88,87.43,0,0.14285714285714285,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,35,1,1,750,902.2,27.62,28.8,0.0,87.43,7.88,79.55,0,0.1388888888888889,1,750,0.0,87.43,79.67,-0.12000000000000455
Proposed_ShieldedQoE,sintel,4,36,5,5,6000,901.0,28.8,23.93,0.0,97.71,10.28,87.43,0,0.13513513513513514,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,37,1,1,750,901.0,23.93,24.53,0.0,87.43,10.28,77.15,0,0.13157894736842105,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,4,38,1,1,750,901.5,24.53,25.53,0.0,87.43,0.0,87.43,0,0.1282051282051282,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,39,5,5,6000,871.6,25.53,21.7,0.0,97.71,10.28,87.43,0,0.125,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,4,40,1,1,750,901.6,21.7,18.98,0.0,87.43,10.28,77.15,0,0.12195121951219512,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,4,41,1,1,750,901.8,18.98,19.94,0.0,87.43,0.0,87.43,0,0.11904761904761904,2,1200,0.0,95.19,87.43,0.0
Proposed_ShieldedQoE,sintel,4,42,1,1,750,901.0,19.94,21.62,0.0,87.43,0.0,87.43,0,0.11627906976744186,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,43,5,5,6000,900.8,21.62,20.66,0.0,97.71,10.28,87.43,0,0.11363636363636363,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,44,1,1,750,900.8,20.66,20.18,0.0,87.43,10.28,77.15,0,0.1111111111111111,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,4,45,1,1,750,901.8,20.18,21.12,0.0,87.43,0.0,87.43,0,0.10869565217391304,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,46,1,1,750,900.7,21.12,22.92,0.0,87.43,0.0,87.43,0,0.10638297872340426,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,4,47,3,3,1850,900.7,22.92,24.38,0.0,95.31,7.88,87.43,0,0.10416666666666667,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,5,0,0,0,300,769.8,2.52,4.0,0.471,74.82,0.0,27.71,0,0.0,0,300,0.471,74.82,27.71,0.0
Proposed_ShieldedQoE,sintel,5,1,5,0,300,446.8,4.0,4.63,0.0,74.82,0.0,74.82,1,0.5,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,2,0,0,300,580.4,4.63,7.18,0.0,74.82,0.0,74.82,0,0.3333333333333333,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,3,0,0,300,467.8,7.18,9.64,0.0,74.82,0.0,74.82,0,0.25,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,4,5,0,300,757.0,9.64,10.81,0.0,74.82,0.0,74.82,1,0.4,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,5,0,0,300,657.4,10.81,13.04,0.0,74.82,0.0,74.82,0,0.3333333333333333,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,6,5,4,2850,706.4,13.04,14.07,0.0,96.41,21.59,74.82,1,0.42857142857142855,1,750,0.0,87.43,74.82,0.0
Proposed_ShieldedQoE,sintel,5,7,1,1,750,692.8,14.07,16.34,0.0,87.43,8.98,78.45,0,0.375,1,750,0.0,87.43,87.43,-8.980000000000004
Proposed_ShieldedQoE,sintel,5,8,0,0,300,989.6,16.34,19.24,0.0,74.82,12.61,62.21,0,0.3333333333333333,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,5,9,5,5,6000,601.9,19.24,20.14,0.0,97.71,22.89,74.82,0,0.3,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,10,1,1,750,1009.6,20.14,22.08,0.0,87.43,10.28,77.15,0,0.2727272727272727,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,5,11,3,3,1850,645.2,22.08,21.96,0.0,95.31,7.88,87.43,0,0.25,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,5,12,0,0,300,418.7,21.96,18.58,0.0,74.82,20.49,54.33,0,0.23076923076923078,1,750,0.0,87.43,87.43,-33.10000000000001
Proposed_ShieldedQoE,sintel,5,13,1,1,750,877.1,18.58,20.14,0.0,87.43,12.61,74.82,0,0.21428571428571427,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,14,1,1,750,465.1,20.14,18.76,0.0,87.43,0.0,87.43,0,0.2,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,5,15,0,0,300,398.4,18.76,19.77,0.0,74.82,12.61,62.21,0,0.1875,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,5,16,0,0,300,859.7,19.77,21.26,0.0,74.82,0.0,74.82,0,0.17647058823529413,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,17,5,5,6000,1070.5,21.26,21.61,0.0,97.71,22.89,74.82,0,0.16666666666666666,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,18,1,1,750,875.5,21.61,23.18,0.0,87.43,10.28,77.15,0,0.15789473684210525,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,5,19,5,4,2850,441.8,23.18,18.6,0.0,96.41,8.98,87.43,1,0.2,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,5,20,0,0,300,813.4,18.6,15.61,0.0,74.82,21.59,53.23,0,0.19047619047619047,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,5,21,1,1,750,740.3,15.61,15.36,0.0,87.43,12.61,74.82,0,0.18181818181818182,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,22,0,0,300,992.4,15.36,18.16,0.0,74.82,12.61,62.21,0,0.17391304347826086,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,5,23,5,4,2850,597.7,18.16,17.37,0.0,96.41,21.59,74.82,1,0.20833333333333334,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,24,0,0,300,985.9,17.37,19.52,0.0,74.82,21.59,53.23,0,0.2,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,5,25,5,5,6000,1089.2,19.52,21.01,0.0,97.71,22.89,74.82,0,0.19230769230769232,2,1200,0.0,95.19,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,26,3,3,1850,960.4,21.01,22.39,0.0,95.31,2.4,92.91,0,0.18518518518518517,2,1200,0.0,95.19,95.19,-2.280000000000001
Proposed_ShieldedQoE,sintel,5,27,1,1,750,1012.1,22.39,24.74,0.0,87.43,7.88,79.55,0,0.17857142857142858,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,5,28,5,5,6000,1111.0,24.74,23.57,0.0,97.71,10.28,87.43,0,0.1724137931034483,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,5,29,1,1,750,496.6,23.57,25.15,0.0,87.43,10.28,77.15,0,0.16666666666666666,2,1200,0.0,95.19,95.19,-18.039999999999992
Proposed_ShieldedQoE,sintel,5,30,3,3,1850,947.0,25.15,26.76,0.0,95.31,7.88,87.43,0,0.16129032258064516,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,5,31,3,3,1850,619.6,26.76,25.99,0.0,95.31,0.0,95.31,0,0.15625,2,1200,0.0,95.19,95.19,0.12000000000000455
Proposed_ShieldedQoE,sintel,5,32,1,1,750,672.1,25.99,22.39,0.0,87.43,7.88,79.55,0,0.15151515151515152,2,1200,0.0,95.19,95.19,-15.64
Proposed_ShieldedQoE,sintel,5,33,1,1,750,543.4,22.39,22.32,0.0,87.43,0.0,87.43,0,0.14705882352941177,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,5,34,0,0,300,592.0,22.32,24.46,0.0,74.82,12.61,62.21,0,0.14285714285714285,2,1200,0.0,95.19,95.19,-32.98
Proposed_ShieldedQoE,sintel,5,35,5,5,6000,1887.9,24.46,27.11,0.0,97.71,22.89,74.82,0,0.1388888888888889,2,1200,0.0,95.19,95.19,-20.370000000000005
Proposed_ShieldedQoE,sintel,5,36,5,5,6000,1492.5,27.11,25.76,0.0,97.71,0.0,97.71,0,0.13513513513513514,1,750,0.0,87.43,79.67,18.039999999999992
Proposed_ShieldedQoE,sintel,5,37,1,1,750,490.0,25.76,23.5,0.0,87.43,10.28,77.15,0,0.13157894736842105,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,5,38,1,1,750,379.4,23.5,20.37,0.0,87.43,0.0,87.43,0,0.1282051282051282,0,300,0.0,74.82,62.21,25.220000000000006
Proposed_ShieldedQoE,sintel,5,39,0,0,300,720.7,20.37,22.01,0.0,74.82,12.61,62.21,0,0.125,0,300,0.0,74.82,74.82,-12.609999999999992
Proposed_ShieldedQoE,sintel,5,40,0,0,300,448.7,22.01,20.6,0.0,74.82,0.0,74.82,0,0.12195121951219512,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,5,41,0,0,300,632.6,20.6,22.87,0.0,74.82,0.0,74.82,0,0.11904761904761904,1,750,0.0,87.43,74.82,0.0
Proposed_ShieldedQoE,sintel,5,42,5,5,6000,759.8,22.87,24.11,0.0,97.71,22.89,74.82,0,0.11627906976744186,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,5,43,5,5,6000,752.4,24.11,22.18,0.0,97.71,0.0,97.71,0,0.11363636363636363,1,750,0.0,87.43,87.43,10.279999999999987
Proposed_ShieldedQoE,sintel,5,44,1,1,750,629.1,22.18,19.76,0.0,87.43,10.28,77.15,0,0.1111111111111111,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,5,45,1,1,750,1034.1,19.76,21.1,0.0,87.43,0.0,87.43,0,0.10869565217391304,1,750,0.0,87.43,87.43,0.0
Proposed_ShieldedQoE,sintel,5,46,1,1,750,683.1,21.1,22.19,0.0,87.43,0.0,87.43,0,0.10638297872340426,2,1200,0.0,95.19,87.43,0.0
Proposed_ShieldedQoE,sintel,5,47,1,1,750,707.4,22.19,24.17,0.0,87.43,0.0,87.43,0,0.10416666666666667,2,1200,0.0,95.19,95.19,-7.759999999999991
Proposed_ShieldedQoE,sintel,6,0,5,0,300,587.0,1.36,4.0,2.564,74.82,0.0,-181.58,1,1.0,0,300,2.564,74.82,-181.58,0.0
Proposed_ShieldedQoE,sintel,6,1,5,0,300,787.1,4.0,6.08,0.0,74.82,0.0,74.82,1,1.0,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,2,0,0,300,677.6,6.08,8.85,0.0,74.82,0.0,74.82,0,0.6666666666666666,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,3,5,4,2850,650.6,8.85,10.07,0.0,96.41,21.59,74.82,1,0.75,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,4,0,0,300,725.7,10.07,11.12,0.0,74.82,21.59,53.23,0,0.6,0,300,0.0,74.82,74.82,-21.589999999999996
Proposed_ShieldedQoE,sintel,6,5,0,0,300,824.8,11.12,13.72,0.0,74.82,0.0,74.82,0,0.5,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,6,5,1,750,252.3,13.72,9.39,0.0,87.43,12.61,74.82,1,0.5714285714285714,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,7,0,0,300,761.1,9.39,12.76,0.0,74.82,12.61,62.21,0,0.5,1,750,0.0,87.43,74.82,-12.609999999999992
Proposed_ShieldedQoE,sintel,6,8,5,4,2850,502.5,12.76,11.34,0.0,96.41,21.59,74.82,1,0.5555555555555556,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,9,0,0,300,618.3,11.34,14.13,0.0,74.82,21.59,53.23,0,0.5,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,6,10,5,4,2850,583.5,14.13,14.56,0.0,96.41,21.59,74.82,1,0.5454545454545454,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,11,0,0,300,488.0,14.56,17.2,0.0,74.82,21.59,53.23,0,0.5,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,6,12,0,0,300,778.7,17.2,19.61,0.0,74.82,0.0,74.82,0,0.46153846153846156,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,13,5,5,6000,653.2,19.61,20.33,0.0,97.71,22.89,74.82,0,0.42857142857142855,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,14,0,0,300,587.3,20.33,22.63,0.0,74.82,22.89,51.93,0,0.4,1,750,0.0,87.43,87.43,-35.50000000000001
Proposed_ShieldedQoE,sintel,6,15,5,4,2850,472.8,22.63,20.33,0.0,96.41,21.59,74.82,1,0.4375,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,16,0,0,300,790.7,20.33,21.6,0.0,74.82,21.59,53.23,0,0.4117647058823529,1,750,0.0,87.43,87.43,-34.20000000000001
Proposed_ShieldedQoE,sintel,6,17,5,4,2850,576.4,21.6,18.83,0.0,96.41,21.59,74.82,1,0.4444444444444444,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,18,1,1,750,793.4,18.83,20.14,0.0,87.43,8.98,78.45,0,0.42105263157894735,0,300,0.0,74.82,62.21,16.240000000000002
Proposed_ShieldedQoE,sintel,6,19,1,1,750,446.8,20.14,18.84,0.0,87.43,0.0,87.43,0,0.4,0,300,0.0,74.82,74.82,12.610000000000014
Proposed_ShieldedQoE,sintel,6,20,0,0,300,561.7,18.84,18.79,0.0,74.82,12.61,62.21,0,0.38095238095238093,0,300,0.0,74.82,74.82,-12.609999999999992
Proposed_ShieldedQoE,sintel,6,21,0,0,300,529.7,18.79,20.42,0.0,74.82,0.0,74.82,0,0.36363636363636365,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,22,5,4,2850,362.6,20.42,16.18,0.0,96.41,21.59,74.82,1,0.391304347826087,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,23,0,0,300,712.6,16.18,18.57,0.0,74.82,21.59,53.23,0,0.375,0,300,0.0,74.82,74.82,-21.589999999999996
Proposed_ShieldedQoE,sintel,6,24,0,0,300,475.3,18.57,18.73,0.0,74.82,0.0,74.82,0,0.36,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,25,0,0,300,474.9,18.73,20.42,0.0,74.82,0.0,74.82,0,0.34615384615384615,0,300,0.0,74.82,74.82,0.0
Proposed_ShieldedQoE,sintel,6,26,5,5,6000,616.4,20.42,21.88,0.0,97.71,22.89,74.82,0,0.3333333333333333,1,750,0.0,87.43,74.82,0.0
Proposed_ShieldedQoE,sintel,6,27,1,1,750,428.1,21.88,21.95,0.0,87.43,10.28,77.15,0,0.32142857142857145,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,6,28,0,0,300,475.6,21.95,22.94,0.0,74.82,12.61,62.21,0,0.3103448275862069,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,6,29,5,5,6000,809.7,22.94,25.45,0.0,97.71,22.89,74.82,0,0.3,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,30,3,3,1850,699.9,25.45,26.22,0.0,95.31,2.4,92.91,0,0.2903225806451613,1,750,0.0,87.43,87.43,5.47999999999999
Proposed_ShieldedQoE,sintel,6,31,1,1,750,420.5,26.22,27.37,0.0,87.43,7.88,79.55,0,0.28125,1,750,0.0,87.43,87.43,-7.88000000000001
Proposed_ShieldedQoE,sintel,6,32,0,0,300,473.9,27.37,28.67,0.0,74.82,12.61,62.21,0,0.2727272727272727,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,6,33,5,5,6000,654.6,28.67,29.29,0.0,97.71,22.89,74.82,0,0.2647058823529412,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,34,5,5,6000,689.7,29.29,26.91,0.0,97.71,0.0,97.71,0,0.2571428571428571,1,750,0.0,87.43,87.43,10.279999999999987
Proposed_ShieldedQoE,sintel,6,35,1,1,750,677.2,26.91,27.15,0.0,87.43,10.28,77.15,0,0.25,1,750,0.0,87.43,87.43,-10.280000000000001
Proposed_ShieldedQoE,sintel,6,36,0,0,300,444.9,27.15,26.66,0.0,74.82,12.61,62.21,0,0.24324324324324326,1,750,0.0,87.43,87.43,-25.220000000000006
Proposed_ShieldedQoE,sintel,6,37,0,0,300,795.5,26.66,29.12,0.0,74.82,0.0,74.82,0,0.23684210526315788,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,38,5,5,6000,664.8,29.12,29.05,0.0,97.71,22.89,74.82,0,0.23076923076923078,1,750,0.0,87.43,87.43,-12.610000000000014
Proposed_ShieldedQoE,sintel,6,39,0,0,300,743.5,29.05,30.0,0.0,74.82,22.89,51.93,0,0.225,1,750,0.0,87.43,87.43,-35.50000000000001
Proposed_ShieldedQoE,sintel,6,40,5,5,6000,649.3,30.0,24.66,0.0,97.71,22.89,74.82,0,0.21951219512195122,1,750,0.0,87.43,87.43,-12.610000000000014
