Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,2,47,2,2,1200,1103.0,4.0,4.0,1.704,90.34,0.0,83.01,0,0.0,2,1200,0.0,90.34,90.34,-7.329999999999998,1.704,1
Proposed,bigbuckbunny,3,0,2,2,1200,1070.0,1.09,4.0,3.933,90.34,0.0,73.43,0,0.0,1,750,2.048,83.73,74.92,-1.4899999999999949,1.8849999999999998,0
Proposed,bigbuckbunny,3,1,2,2,1200,1465.1,4.0,4.88,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,3,2,2,2,1200,835.4,4.88,4.0,1.529,90.34,0.0,83.76,0,0.0,1,750,0.0,83.73,83.73,0.030000000000001137,1.529,0
Proposed,bigbuckbunny,3,3,2,2,1200,338.2,4.0,4.0,9.729,90.34,0.0,48.5,0,0.0,1,750,2.537,83.73,72.82,-24.319999999999993,7.191999999999999,0
Proposed,bigbuckbunny,3,4,0,0,300,799.4,4.0,4.65,0.0,66.58,23.76,42.82,0,0.0,1,750,4.375,83.73,64.92,-22.1,-4.375,0
Proposed,bigbuckbunny,3,5,2,2,1200,852.7,4.65,4.0,3.166,90.34,23.76,52.97,0,0.0,1,750,0.885,83.73,79.92,-26.950000000000003,2.2809999999999997,0
Proposed,bigbuckbunny,3,6,2,2,1200,608.4,4.0,4.0,3.393,90.34,0.0,75.75,0,0.0,1,750,0.621,83.73,81.06,-5.310000000000002,2.772,0
Proposed,bigbuckbunny,3,7,2,2,1200,376.5,4.0,4.0,12.891,90.34,0.0,34.91,0,0.0,1,750,6.557,83.73,55.54,-20.630000000000003,6.334,0
Proposed,bigbuckbunny,3,8,0,0,300,1048.2,4.0,5.37,0.0,66.58,23.76,42.82,0,0.0,1,750,2.57,83.73,72.68,-29.860000000000007,-2.57,0
Proposed,bigbuckbunny,3,9,2,2,1200,869.5,5.37,4.0,0.319,90.34,23.76,65.21,0,0.0,1,750,0.0,83.73,83.73,-18.52000000000001,0.319,0
Proposed,bigbuckbunny,3,10,2,2,1200,861.3,4.0,4.0,1.499,90.34,0.0,83.89,0,0.0,1,750,0.0,83.73,83.73,0.1599999999999966,1.499,0
Proposed,bigbuckbunny,3,11,2,2,1200,846.7,4.0,4.0,2.017,90.34,0.0,81.67,0,0.0,1,750,0.0,83.73,83.73,-2.0600000000000023,2.017,0
Proposed,bigbuckbunny,3,12,2,2,1200,598.8,4.0,4.0,5.686,90.34,0.0,65.89,0,0.0,1,750,0.808,83.73,80.25,-14.36,4.878,0
Proposed,bigbuckbunny,3,13,2,2,1200,608.7,4.0,4.0,2.935,90.34,0.0,77.72,0,0.0,1,750,0.334,83.73,82.29,-4.570000000000007,2.601,0
Proposed,bigbuckbunny,3,14,2,2,1200,797.1,4.0,5.55,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,3,15,2,2,1200,1016.9,5.55,7.66,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,16,2,2,1200,1018.2,7.66,6.73,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,17,2,2,1200,1221.8,6.73,8.56,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,18,2,2,1200,1244.0,8.56,9.72,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,19,2,2,1200,967.8,9.72,10.19,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,20,2,2,1200,1259.1,10.19,9.59,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,21,2,2,1200,1059.4,9.59,9.92,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,22,2,2,1200,1076.0,9.92,10.15,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,23,2,2,1200,1209.8,10.15,10.89,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,24,2,2,1200,901.4,10.89,4.0,0.831,90.34,0.0,86.77,0,0.0,1,750,0.0,83.73,77.12,9.649999999999991,0.831,0
Proposed,bigbuckbunny,3,25,2,2,1200,854.8,4.0,4.0,0.34,90.34,0.0,88.88,0,0.0,1,750,0.0,83.73,83.73,5.1499999999999915,0.34,0
Proposed,bigbuckbunny,3,26,2,2,1200,839.1,4.0,4.0,1.815,90.34,0.0,82.53,0,0.0,1,750,0.0,83.73,83.73,-1.2000000000000028,1.815,0
Proposed,bigbuckbunny,3,27,2,2,1200,1088.7,4.0,4.0,0.211,90.34,0.0,89.43,0,0.0,1,750,0.0,83.73,83.73,5.700000000000003,0.211,0
Proposed,bigbuckbunny,3,28,2,2,1200,1224.0,4.0,4.0,5.136,90.34,0.0,68.26,0,0.0,1,750,0.0,83.73,83.73,-15.469999999999999,5.136,0
Proposed,bigbuckbunny,3,29,2,2,1200,1011.0,4.0,4.67,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,3,30,2,2,1200,1048.2,4.67,4.0,0.357,90.34,0.0,88.81,0,0.0,2,1200,0.0,90.34,90.34,-1.5300000000000011,0.357,1
Proposed,bigbuckbunny,3,31,2,2,1200,1045.6,4.0,4.0,0.428,90.34,0.0,88.5,0,0.0,2,1200,0.0,90.34,90.34,-1.8400000000000034,0.428,1
Proposed,bigbuckbunny,3,32,2,2,1200,876.3,4.0,4.0,4.358,90.34,0.0,71.6,0,0.0,2,1200,0.265,90.34,89.2,-17.60000000000001,4.093,1
Proposed,bigbuckbunny,3,33,2,2,1200,824.0,4.0,5.17,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,34,2,2,1200,1157.6,5.17,6.65,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,35,2,2,1200,894.8,6.65,8.51,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,36,2,2,1200,1077.9,8.51,7.71,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,37,2,2,1200,1041.8,7.71,9.87,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,38,2,2,1200,1157.7,9.87,11.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,39,2,2,1200,1092.3,11.08,11.89,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,40,2,2,1200,948.7,11.89,10.15,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,41,2,2,1200,1176.1,10.15,11.29,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,42,2,2,1200,954.2,11.29,9.6,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,3,43,2,2,1200,1010.0,9.6,8.6,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,3,44,2,2,1200,904.9,8.6,4.0,1.167,90.34,0.0,85.32,0,0.0,1,750,0.0,83.73,83.73,1.5899999999999892,1.167,0
Proposed,bigbuckbunny,3,45,2,2,1200,896.6,4.0,4.0,1.712,90.34,0.0,82.98,0,0.0,1,750,0.0,83.73,83.73,-0.75,1.712,0
Proposed,bigbuckbunny,3,46,2,2,1200,742.8,4.0,4.0,4.003,90.34,0.0,73.13,0,0.0,1,750,0.0,83.73,83.73,-10.600000000000009,4.003,0
Proposed,bigbuckbunny,3,47,2,2,1200,427.9,4.0,4.0,10.704,90.34,0.0,44.31,0,0.0,1,750,1.393,83.73,77.74,-33.42999999999999,9.311,0
Proposed,bigbuckbunny,4,0,2,2,1200,891.0,1.78,4.0,4.256,90.34,0.0,72.04,0,0.0,1,750,1.993,83.73,75.16,-3.1199999999999903,2.263,0
Proposed,bigbuckbunny,4,1,2,2,1200,891.2,4.0,4.0,1.136,90.34,0.0,85.46,0,0.0,1,750,0.0,83.73,83.73,1.7299999999999898,1.136,0
Proposed,bigbuckbunny,4,2,2,2,1200,890.8,4.0,4.0,2.007,90.34,0.0,81.71,0,0.0,1,750,0.0,83.73,83.73,-2.0200000000000102,2.007,0
Proposed,bigbuckbunny,4,3,2,2,1200,879.8,4.0,4.0,1.277,90.34,0.0,84.85,0,0.0,1,750,0.0,83.73,83.73,1.1199999999999903,1.277,0
Proposed,bigbuckbunny,4,4,2,2,1200,841.8,4.0,4.0,8.724,90.34,0.0,52.83,0,0.0,1,750,2.215,83.73,74.21,-21.379999999999995,6.509,0
Proposed,bigbuckbunny,4,5,2,2,1200,900.4,4.0,4.0,3.402,90.34,0.0,75.71,0,0.0,1,750,0.626,83.73,81.04,-5.3300000000000125,2.7760000000000002,0
Proposed,bigbuckbunny,4,6,2,2,1200,897.6,4.0,4.0,1.012,90.34,0.0,85.99,0,0.0,1,750,0.0,83.73,83.73,2.259999999999991,1.012,0
Proposed,bigbuckbunny,4,7,2,2,1200,884.1,4.0,4.0,3.193,90.34,0.0,76.61,0,0.0,1,750,0.0,83.73,83.73,-7.1200000000000045,3.193,0
Proposed,bigbuckbunny,4,8,0,0,300,901.1,4.0,4.94,0.0,66.58,23.76,42.82,0,0.0,1,750,3.27,83.73,69.67,-26.85,-3.27,0
Proposed,bigbuckbunny,4,9,2,2,1200,882.9,4.94,4.0,0.662,90.34,23.76,63.73,0,0.0,1,750,0.0,83.73,83.73,-20.000000000000007,0.662,0
Proposed,bigbuckbunny,4,10,2,2,1200,901.2,4.0,4.0,1.256,90.34,0.0,84.94,0,0.0,1,750,0.0,83.73,83.73,1.2099999999999937,1.256,0
Proposed,bigbuckbunny,4,11,2,2,1200,900.7,4.0,4.0,1.656,90.34,0.0,83.22,0,0.0,1,750,0.0,83.73,83.73,-0.5100000000000051,1.656,0
Proposed,bigbuckbunny,4,12,2,2,1200,901.6,4.0,4.0,2.433,90.34,0.0,79.88,0,0.0,1,750,0.0,83.73,83.73,-3.8500000000000085,2.433,0
Proposed,bigbuckbunny,4,13,2,2,1200,900.5,4.0,4.0,0.688,90.34,0.0,87.38,0,0.0,1,750,0.0,83.73,83.73,3.6499999999999915,0.688,0
Proposed,bigbuckbunny,4,14,2,2,1200,900.3,4.0,5.83,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,4,15,2,2,1200,897.1,5.83,7.69,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,16,2,2,1200,902.5,7.69,6.12,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,17,2,2,1200,807.4,6.12,6.84,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,18,2,2,1200,902.0,6.84,6.92,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,19,2,2,1200,900.4,6.92,7.13,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,20,2,2,1200,902.0,7.13,4.72,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,21,2,2,1200,901.2,4.72,4.39,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,22,2,2,1200,900.6,4.39,4.0,0.11,90.34,0.0,89.87,0,0.0,1,750,0.0,83.73,77.12,12.75,0.11,0
Proposed,bigbuckbunny,4,23,2,2,1200,902.1,4.0,4.0,0.364,90.34,0.0,88.78,0,0.0,1,750,0.0,83.73,83.73,5.049999999999997,0.364,0
Proposed,bigbuckbunny,4,24,0,0,300,901.1,4.0,5.07,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,4,25,2,2,1200,899.4,5.07,4.94,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,4,26,2,2,1200,823.2,4.94,4.0,0.984,90.34,0.0,86.11,0,0.0,1,750,0.0,83.73,83.73,2.3799999999999955,0.984,0
Proposed,bigbuckbunny,4,27,2,2,1200,901.4,4.0,4.0,1.086,90.34,0.0,85.67,0,0.0,1,750,0.0,83.73,83.73,1.9399999999999977,1.086,0
Proposed,bigbuckbunny,4,28,0,0,300,901.5,4.0,4.9,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,4,29,2,2,1200,900.7,4.9,5.16,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,4,30,2,2,1200,899.6,5.16,4.0,0.696,90.34,0.0,87.35,0,0.0,1,750,0.0,83.73,83.73,3.6199999999999903,0.696,0
Proposed,bigbuckbunny,4,31,2,2,1200,902.2,4.0,4.0,1.132,90.34,0.0,85.47,0,0.0,1,750,0.0,83.73,83.73,1.7399999999999949,1.132,0
Proposed,bigbuckbunny,4,32,2,2,1200,900.9,4.0,4.0,4.13,90.34,0.0,72.58,0,0.0,1,750,0.0,83.73,83.73,-11.150000000000006,4.13,0
Proposed,bigbuckbunny,4,33,2,2,1200,894.7,4.0,5.39,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,4,34,2,2,1200,901.3,5.39,6.16,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,35,2,2,1200,902.2,6.16,8.03,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,36,2,2,1200,901.0,8.03,6.3,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,37,2,2,1200,901.0,6.3,8.17,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,38,2,2,1200,901.5,8.17,8.59,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,39,2,2,1200,871.6,8.59,8.58,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,40,2,2,1200,901.6,8.58,6.54,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,41,2,2,1200,901.8,6.54,6.82,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,42,2,2,1200,901.0,6.82,4.78,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,4,43,2,2,1200,900.8,4.78,4.0,0.813,90.34,0.0,86.84,0,0.0,2,1200,0.0,90.34,90.34,-3.5,0.813,1
Proposed,bigbuckbunny,4,44,2,2,1200,900.8,4.0,4.0,5.815,90.34,0.0,65.33,0,0.0,1,750,0.198,83.73,76.27,-10.939999999999998,5.617,0
Proposed,bigbuckbunny,4,45,2,2,1200,901.8,4.0,4.0,1.679,90.34,0.0,83.12,0,0.0,1,750,0.0,83.73,83.73,-0.6099999999999994,1.679,0
Proposed,bigbuckbunny,4,46,2,2,1200,900.7,4.0,4.0,2.6,90.34,0.0,79.16,0,0.0,1,750,0.0,83.73,83.73,-4.570000000000007,2.6,0
Proposed,bigbuckbunny,4,47,2,2,1200,900.7,4.0,4.0,2.985,90.34,0.0,77.5,0,0.0,1,750,0.04,83.73,83.56,-6.060000000000002,2.945,0
Proposed,bigbuckbunny,5,0,2,2,1200,769.8,2.52,4.0,4.464,90.34,0.0,71.14,0,0.0,1,750,1.845,83.73,75.8,-4.659999999999997,2.6190000000000007,0
Proposed,bigbuckbunny,5,1,2,2,1200,446.8,4.0,4.0,6.244,90.34,0.0,63.49,0,0.0,1,750,2.402,83.73,73.4,-9.910000000000004,3.8419999999999996,0
Proposed,bigbuckbunny,5,2,2,2,1200,580.4,4.0,4.0,5.218,90.34,0.0,67.9,0,0.0,1,750,1.761,83.73,76.16,-8.259999999999991,3.457,0
Proposed,bigbuckbunny,5,3,2,2,1200,467.8,4.0,4.0,5.925,90.34,0.0,64.86,0,0.0,1,750,2.203,83.73,74.26,-9.400000000000006,3.722,0
Proposed,bigbuckbunny,5,4,0,0,300,757.0,4.0,4.46,0.0,66.58,23.76,42.82,0,0.0,1,750,4.844,83.73,62.9,-20.08,-4.844,0
Proposed,bigbuckbunny,5,5,2,2,1200,657.4,4.46,4.0,5.676,90.34,23.76,42.17,0,0.0,1,750,2.337,83.73,73.68,-31.510000000000005,3.339,0
Proposed,bigbuckbunny,5,6,2,2,1200,706.4,4.0,4.0,2.368,90.34,0.0,80.16,0,0.0,1,750,0.0,83.73,83.73,-3.5700000000000074,2.368,0
Proposed,bigbuckbunny,5,7,2,2,1200,692.8,4.0,4.0,5.179,90.34,0.0,68.07,0,0.0,1,750,1.717,83.73,76.35,-8.280000000000001,3.462,0
Proposed,bigbuckbunny,5,8,0,0,300,989.6,4.0,5.22,0.0,66.58,23.76,42.82,0,0.0,1,750,2.96,83.73,71.0,-28.18,-2.96,0
Proposed,bigbuckbunny,5,9,2,2,1200,601.9,5.22,4.0,3.006,90.34,23.76,53.65,0,0.0,1,750,1.139,83.73,78.83,-25.18,1.8669999999999998,0
Proposed,bigbuckbunny,5,10,2,2,1200,1009.6,4.0,4.0,0.691,90.34,0.0,87.37,0,0.0,1,750,0.0,83.73,83.73,3.6400000000000006,0.691,0
Proposed,bigbuckbunny,5,11,2,2,1200,645.2,4.0,4.0,3.896,90.34,0.0,73.59,0,0.0,1,750,0.0,83.73,83.73,-10.14,3.896,0
Proposed,bigbuckbunny,5,12,2,2,1200,418.7,4.0,4.0,9.852,90.34,0.0,47.98,0,0.0,1,750,4.525,83.73,64.27,-16.29,5.327,0
Proposed,bigbuckbunny,5,13,2,2,1200,877.1,4.0,4.0,0.813,90.34,0.0,86.85,0,0.0,1,750,0.0,83.73,83.73,3.1199999999999903,0.813,0
Proposed,bigbuckbunny,5,14,2,2,1200,465.1,4.0,4.0,0.198,90.34,0.0,89.49,0,0.0,1,750,0.0,83.73,83.73,5.759999999999991,0.198,0
Proposed,bigbuckbunny,5,15,2,2,1200,398.4,4.0,4.0,0.819,90.34,0.0,86.82,0,0.0,1,750,0.0,83.73,83.73,3.089999999999989,0.819,0
Proposed,bigbuckbunny,5,16,0,0,300,859.7,4.0,6.54,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,17,2,2,1200,1070.5,6.54,8.06,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,5,18,2,2,1200,875.5,8.06,8.03,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,19,2,2,1200,441.8,8.03,4.3,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,20,2,2,1200,813.4,4.3,4.0,2.812,90.34,0.0,78.25,0,0.0,1,750,0.0,83.73,83.73,-5.480000000000004,2.812,0
Proposed,bigbuckbunny,5,21,2,2,1200,740.3,4.0,4.0,1.263,90.34,0.0,84.91,0,0.0,1,750,0.0,83.73,83.73,1.1799999999999926,1.263,0
Proposed,bigbuckbunny,5,22,2,2,1200,992.4,4.0,4.0,0.087,90.34,0.0,89.97,0,0.0,1,750,0.0,83.73,83.73,6.239999999999995,0.087,0
Proposed,bigbuckbunny,5,23,2,2,1200,597.7,4.0,4.0,2.586,90.34,0.0,79.22,0,0.0,1,750,0.0,83.73,83.73,-4.510000000000005,2.586,0
Proposed,bigbuckbunny,5,24,0,0,300,985.9,4.0,5.32,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,25,2,2,1200,1089.2,5.32,5.91,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,5,26,2,2,1200,960.4,5.91,4.83,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,27,2,2,1200,1012.1,4.83,4.3,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,28,2,2,1200,1111.0,4.3,4.0,5.761,90.34,0.0,65.57,0,0.0,1,750,0.0,83.73,83.73,-18.16000000000001,5.761,0
Proposed,bigbuckbunny,5,29,2,2,1200,496.6,4.0,4.0,2.784,90.34,0.0,78.37,0,0.0,1,750,0.0,83.73,83.73,-5.359999999999999,2.784,0
Proposed,bigbuckbunny,5,30,2,2,1200,947.0,4.0,4.0,1.561,90.34,0.0,83.63,0,0.0,1,750,0.0,83.73,83.73,-0.10000000000000853,1.561,0
Proposed,bigbuckbunny,5,31,2,2,1200,619.6,4.0,4.0,3.472,90.34,0.0,75.41,0,0.0,1,750,0.0,83.73,83.73,-8.320000000000007,3.472,0
Proposed,bigbuckbunny,5,32,0,0,300,672.1,4.0,5.28,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,33,2,2,1200,543.4,5.28,4.98,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,5,34,2,2,1200,592.0,4.98,4.06,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,5,35,2,2,1200,1887.9,4.06,7.05,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,5,36,2,2,1200,1492.5,7.05,7.59,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,5,37,2,2,1200,490.0,7.59,7.67,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,5,38,2,2,1200,379.4,7.67,4.0,0.841,90.34,0.0,86.72,0,0.0,1,750,0.0,83.73,77.12,9.599999999999994,0.841,0
Proposed,bigbuckbunny,5,39,2,2,1200,720.7,4.0,4.0,0.846,90.34,0.0,86.7,0,0.0,1,750,0.0,83.73,83.73,2.969999999999999,0.846,0
Proposed,bigbuckbunny,5,40,2,2,1200,448.7,4.0,4.0,8.128,90.34,0.0,55.39,0,0.0,1,750,0.0,83.73,83.73,-28.340000000000003,8.128,0
Proposed,bigbuckbunny,5,41,2,2,1200,632.6,4.0,4.0,1.315,90.34,0.0,84.69,0,0.0,1,750,0.0,83.73,83.73,0.9599999999999937,1.315,0
Proposed,bigbuckbunny,5,42,2,2,1200,759.8,4.0,4.0,3.154,90.34,0.0,76.78,0,0.0,1,750,0.0,83.73,83.73,-6.950000000000003,3.154,0
Proposed,bigbuckbunny,5,43,2,2,1200,752.4,4.0,4.0,2.701,90.34,0.0,78.73,0,0.0,1,750,0.0,83.73,83.73,-5.0,2.701,0
Proposed,bigbuckbunny,5,44,0,0,300,629.1,4.0,4.49,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,5,45,2,2,1200,1034.1,4.49,4.0,0.465,90.34,23.76,64.58,0,0.0,1,750,0.0,83.73,83.73,-19.150000000000006,0.465,0
Proposed,bigbuckbunny,5,46,2,2,1200,683.1,4.0,4.0,4.703,90.34,0.0,70.12,0,0.0,1,750,0.0,83.73,83.73,-13.61,4.703,0
Proposed,bigbuckbunny,5,47,2,2,1200,707.4,4.0,4.0,4.895,90.34,0.0,69.29,0,0.0,1,750,0.862,83.73,80.03,-10.739999999999995,4.0329999999999995,0
Proposed,bigbuckbunny,6,0,2,2,1200,587.0,1.36,4.0,7.8,90.34,0.0,56.8,0,0.0,0,300,0.931,66.58,62.57,-5.770000000000003,6.869,0
Proposed,bigbuckbunny,6,1,2,2,1200,787.1,4.0,4.0,1.815,90.34,0.0,82.53,0,0.0,0,300,0.0,66.58,66.58,15.950000000000003,1.815,0
Proposed,bigbuckbunny,6,2,2,2,1200,677.6,4.0,4.0,3.896,90.34,0.0,73.59,0,0.0,0,300,0.0,66.58,66.58,7.010000000000005,3.896,0
Proposed,bigbuckbunny,6,3,2,2,1200,650.6,4.0,4.0,3.136,90.34,0.0,76.85,0,0.0,0,300,0.0,66.58,66.58,10.269999999999996,3.136,0
Proposed,bigbuckbunny,6,4,0,0,300,725.7,4.0,4.31,0.0,66.58,23.76,42.82,0,0.0,0,300,0.0,66.58,66.58,-23.759999999999998,0.0,1
Proposed,bigbuckbunny,6,5,2,2,1200,824.8,4.31,4.0,3.77,90.34,23.76,50.37,0,0.0,0,300,0.0,66.58,66.58,-16.21,3.77,0
Proposed,bigbuckbunny,6,6,2,2,1200,252.3,4.0,4.0,13.83,90.34,0.0,30.87,0,0.0,0,300,0.0,66.58,66.58,-35.709999999999994,13.83,0
Proposed,bigbuckbunny,6,7,0,0,300,761.1,4.0,5.91,0.0,66.58,23.76,42.82,0,0.0,0,300,0.0,66.58,66.58,-23.759999999999998,0.0,1
Proposed,bigbuckbunny,6,8,0,0,300,502.5,5.91,4.43,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0,0.0,1
