episode,chunk,phase,covered,valid,tp_lb_kbps,throughput_kbps,rolling_coverage
165,19,warmup,1,1,4809.38870193254,56246.94303122407,0.5789473684210527
165,20,pre,1,1,4864.4338239461995,56246.94303122407,0.6
165,21,pre,1,1,213.97254016044354,56246.94303122407,0.65
165,22,pre,1,1,1852.7956839568487,56246.94303122407,0.7
165,23,pre,1,1,1903.3118578160156,56246.94303122407,0.75
165,24,pre,1,1,1956.659871916468,56246.94303122407,0.75
165,25,pre,0,1,1956.659871916468,1075.7016042520659,0.75
165,26,pre,1,1,98.88754413354111,70389.39883356681,0.75
165,27,pre,1,1,99.24177922535934,1246.5044061148064,0.8
165,28,shock,1,1,55.54498338646585,373.9513218344419,0.8
165,29,shock,1,1,22.298515251905048,27.185988808547094,0.85
165,30,shock,1,1,2.928156820158358,541.8131124692347,0.9
165,31,shock,1,1,2.8644748933403106,21.212296727162933,0.9
165,32,shock,1,1,1.3518642962091583,13889.435388151298,0.9
165,33,shock,1,1,1.3630167714141581,13889.435388151298,0.9
165,34,shock,1,1,1.4042987261321511,13889.435388151298,0.9
165,35,shock,1,1,2.4520593507197437,61.21555094359317,0.9
165,36,shock,1,1,1.894229774396224,378.0830621638989,0.95
165,37,shock,1,1,6.285030140273657,378.0830621638989,0.95
165,38,post,1,1,5.542208056567841,154.88150376988926,0.95
165,39,post,1,1,4.285392716654498,69412.0904225728,0.95
165,40,post,1,1,6.190616990333096,2012.6234365838498,0.95
165,41,post,1,1,14.189881285426425,77419.59584297349,0.95
165,42,post,1,1,18.06991083696788,1901.7513480617915,0.95
165,43,post,1,1,23.171013960403045,68209.48485549641,0.95
165,44,post,1,1,163.36826408879332,68209.48485549641,0.95
165,45,post,1,1,163.32929783210813,2353.9544625225353,1.0
165,46,post,1,1,175.18097457907186,2353.9544625225353,1.0
165,47,post,1,1,123.8157948514017,2353.9544625225353,1.0
166,0,warmup,0,0,0.0,77504.96226283963,nan
166,1,warmup,1,1,62003.96981027171,77504.96226283963,1.0
166,2,warmup,0,1,62003.96981027171,1740.351683575187,0.5
166,3,warmup,0,1,3997.3264061569243,1740.351683575187,0.3333333333333333
166,4,warmup,0,1,2723.409319082732,1740.351683575187,0.25
166,5,warmup,1,1,2286.244272116946,65288.1303010901,0.4
166,6,warmup,0,1,2283.093759337206,767.708498002247,0.3333333333333333
166,7,warmup,1,1,1315.0610063237523,31853.74287646078,0.42857142857142855
166,8,warmup,0,1,1600.9727764374388,1484.7211982862218,0.375
166,9,warmup,0,1,1539.994675813551,1484.7211982862218,0.3333333333333333
166,10,warmup,1,1,1483.4912306166298,50781.41233455292,0.4
166,11,warmup,0,1,1481.0877758645515,1223.4759749447785,0.36363636363636365
166,12,warmup,0,1,1805.4750743079214,1223.4759749447785,0.3333333333333333
166,13,warmup,0,1,1332.6966272797504,1223.4759749447785,0.3076923076923077
166,14,warmup,0,1,1271.7591887378203,1223.4759749447785,0.2857142857142857
166,15,warmup,1,1,1216.1507981965387,1223.4759749447785,0.3333333333333333
166,16,warmup,0,1,978.7807799558228,123.12273401773685,0.3125
166,17,warmup,1,1,351.1436172182384,1875.0326511336757,0.35294117647058826
166,18,warmup,1,1,360.12251400375453,1969.661697605359,0.3888888888888889
166,19,warmup,1,1,370.4496359193706,36979.61720827552,0.42105263157894735
166,20,pre,1,1,399.704712308715,687.126779142963,0.45
166,21,pre,1,1,47.2663046971492,687.126779142963,0.45
166,22,pre,0,1,126.46414890689907,106.4226788317967,0.45
166,23,pre,1,1,32.97235937752811,106.4226788317967,0.5
166,24,pre,1,1,19.485244473966613,163.4887865772798,0.55
166,25,pre,1,1,15.220117012123007,30706.974280435817,0.55
166,26,pre,1,1,16.040448755135852,34.30407706903863,0.6
166,27,pre,1,1,7.827744163991432,47482.09995622642,0.6
166,28,shock,1,1,9.468891261396282,22838.66008356652,0.65
166,29,shock,1,1,11.97304908990764,257.53975960992665,0.7
166,30,shock,1,1,15.18705367441002,13546.088460908484,0.7
166,31,shock,1,1,15.168165823090645,13546.088460908484,0.75
166,32,shock,1,1,122.86211939615228,574.4595309310176,0.8
166,33,shock,1,1,86.5279145587501,574.4595309310176,0.85
166,34,shock,0,1,66.98121304547146,46.42224760527301,0.85
166,35,shock,1,1,16.82234238572824,40.81793689748926,0.85
166,36,shock,1,1,8.53758041279562,19917.423847188275,0.9
166,37,shock,1,1,8.5416474699373,19917.423847188275,0.9
166,38,post,1,1,8.84322801512026,2109.773670666858,0.9
166,39,post,1,1,9.083547330622105,2109.773670666858,0.9
166,40,post,1,1,19.69544567860316,1756.2779267633177,0.9
166,41,post,1,1,311.02561364567214,41630.70840843281,0.9
166,42,post,1,1,316.14296726883725,1204.3259125332565,0.95
166,43,post,0,1,212.15349073252926,124.57429711888976,0.9
166,44,post,1,1,42.66247266292544,1934.24751240145,0.9
166,45,post,1,1,42.47838343943704,1934.24751240145,0.9
166,46,post,1,1,42.702815771632,48468.14467402882,0.9
166,47,post,1,1,42.71741416265771,48468.14467402882,0.9
167,0,warmup,0,0,0.0,73659.09908743005,nan
167,1,warmup,0,1,58927.27926994404,1050.770377180586,0.0
167,2,warmup,0,1,1657.5866055832234,1050.770377180586,0.0
167,3,warmup,0,1,1251.994404267627,1050.770377180586,0.0
167,4,warmup,0,1,1115.517332975198,133.72224150200486,0.0
167,5,warmup,1,1,386.59251825659476,74981.96668520736,0.2
167,6,warmup,1,1,386.6014675779024,2025.89469406281,0.3333333333333333
167,7,warmup,1,1,404.5103482216897,1491.9745407914959,0.42857142857142855
167,8,warmup,1,1,416.3600962079963,1491.9745407914959,0.5
167,9,warmup,0,1,428.9250497802712,104.78481512763472,0.4444444444444444
167,10,warmup,1,1,351.1600133225087,59825.974446254004,0.5
167,11,warmup,1,1,351.05588734486446,1599.3420068918465,0.5454545454545454
167,12,warmup,1,1,347.04613132612667,1599.3420068918465,0.5833333333333334
167,13,warmup,1,1,348.4062697989287,1599.3420068918465,0.6153846153846154
167,14,warmup,1,1,349.77711149201406,1599.3420068918465,0.6428571428571429
167,15,warmup,1,1,1588.7240722504596,60929.71414794897,0.6666666666666666
167,16,warmup,0,1,1588.9151617999614,1176.4440661955305,0.625
167,17,warmup,1,1,1458.6812567502081,43399.11126434173,0.6470588235294118
167,18,warmup,1,1,1869.1695947024357,43399.11126434173,0.6666666666666666
167,19,warmup,0,1,2601.16492353953,2112.983936437293,0.631578947368421
167,20,pre,0,1,2886.4615261009403,842.8742605874664,0.6
167,21,pre,1,1,187.61310402999828,842.8742605874664,0.65
167,22,pre,0,1,165.79131799371095,15.807223158377154,0.65
167,23,pre,1,1,1.078559190434891,41953.539612757915,0.7
167,24,pre,1,1,1.0785462418738014,59422.019935230346,0.75
167,25,pre,1,1,1.0860419635226184,1656.129805621737,0.75
167,26,pre,1,1,1.0957623024306773,34.297771482140334,0.75
167,27,pre,1,1,0.7664323797190221,34.297771482140334,0.75
167,28,shock,1,1,1.2098005354361552,10.2893314446421,0.75
167,29,shock,1,1,0.45686581144624483,442.8553267859225,0.8
167,30,shock,1,1,3.0278492488817546,22493.728772452218,0.8
167,31,shock,1,1,3.038581967325953,523.8256764120935,0.8
167,32,shock,1,1,3.6727419330267694,10.0,0.8
167,33,shock,1,1,2.380831707413192,19724.007899129898,0.8
167,34,shock,1,1,4.598965718888237,359.78977697080506,0.8
167,35,shock,1,1,4.576084605497768,70.4388845202842,0.8
167,36,shock,1,1,4.031573525764138,16265.893983355068,0.85
167,37,shock,1,1,4.095188333703783,735.8642966420115,0.85
167,38,post,1,1,25.992986143587643,660.4741999187913,0.85
167,39,post,1,1,24.082585926987758,35731.74422967792,0.9
167,40,post,1,1,35.35316593416628,35731.74422967792,0.95
167,41,post,1,1,202.8554516565893,35731.74422967792,0.95
167,42,post,1,1,205.1530872869405,564.1409572476708,1.0
167,43,post,0,1,179.9756784872842,108.62235956320734,0.95
167,44,post,1,1,43.34343286678499,77109.2542845926,0.95
167,45,post,1,1,43.402351529637585,1365.743361739528,0.95
167,46,post,1,1,40.801543945803054,1365.743361739528,0.95
167,47,post,1,1,38.49481182193624,42254.00643317823,0.95
168,0,warmup,0,0,0.0,111913.4526603345,nan
168,1,warmup,0,1,89530.7621282676,81699.87455402581,0.0
168,2,warmup,1,1,75559.38570806463,81699.87455402581,0.5
168,3,warmup,1,1,71823.34757305791,81699.87455402581,0.6666666666666666
168,4,warmup,1,1,70090.53238769439,81699.87455402581,0.75
168,5,warmup,1,1,69090.40438536131,81699.87455402581,0.8
168,6,warmup,0,1,65359.89964322066,9652.68510654863,0.6666666666666666
168,7,warmup,0,1,26219.570482428,7165.512681001083,0.5714285714285714
168,8,warmup,0,1,14292.082687786853,3540.371238389268,0.5
168,9,warmup,1,1,7271.5166485634345,81661.40874313109,0.5555555555555556
168,10,warmup,1,1,7271.440436784807,92191.87618416054,0.6
168,11,warmup,1,1,7289.900209495321,92191.87618416054,0.6363636363636364
168,12,warmup,1,1,8772.83054303716,9152.312587005275,0.6666666666666666
168,13,warmup,0,1,9397.219383408488,2258.569234096645,0.6153846153846154
168,14,warmup,0,1,6826.407414050891,4467.7111010356875,0.5714285714285714
168,15,warmup,0,1,5015.407797467972,4204.995678993655,0.5333333333333333
168,16,warmup,0,1,3904.3140247367883,2882.2525473072087,0.5
168,17,warmup,1,1,2939.854242561837,103422.16963445056,0.5294117647058824
168,18,warmup,1,1,3172.0384114422577,103422.16963445056,0.5555555555555556
168,19,warmup,1,1,4831.328036173959,103422.16963445056,0.5789473684210527
168,20,pre,1,1,6517.093366492872,103422.16963445056,0.6
168,21,pre,1,1,2493.022949330384,103422.16963445056,0.65
168,22,pre,0,1,19885.55302836143,7003.4201997361315,0.6
168,23,pre,1,1,3255.4178663052926,105167.6464004254,0.6
168,24,pre,1,1,3258.299370439463,9512.648860942412,0.6
168,25,pre,1,1,2134.5065775149114,9512.648860942412,0.6
168,26,pre,1,1,1587.1098047323292,9512.648860942412,0.65
168,27,pre,1,1,1263.1686809533153,137268.569211188,0.7
168,28,shock,1,1,1778.464712134178,25386.988825204462,0.75
168,29,shock,1,1,1631.677851407906,25386.988825204462,0.75
168,30,shock,0,1,3244.478980916138,771.6206005986775,0.7
168,31,shock,1,1,397.22663450270596,771.6206005986775,0.7
168,32,shock,1,1,220.58912113002484,771.6206005986775,0.7
168,33,shock,1,1,148.92486757502155,1428.3399421485708,0.75
168,34,shock,1,1,127.66074807085063,37653.163951637085,0.8
168,35,shock,1,1,128.01574165330877,37653.163951637085,0.85
168,36,shock,1,1,176.5946826393113,37653.163951637085,0.9
168,37,shock,1,1,284.58975034484774,37653.163951637085,0.9
168,38,post,1,1,732.6139759394677,8494.536984395338,0.9
168,39,post,1,1,2637.7585239392906,8494.536984395338,0.9
168,40,post,1,1,3050.8302127145153,8494.536984395338,0.9
168,41,post,1,1,2366.2669045390285,113842.64921803481,0.9
168,42,post,1,1,2474.5223228847217,5717.808190010741,0.95
168,43,post,1,1,1790.7938821452483,4578.418430893113,0.95
168,44,post,1,1,1507.9541904813423,5626.174502715885,0.95
168,45,post,1,1,1378.2092587989355,7434.093819815325,0.95
168,46,post,1,1,1345.810768277226,7434.093819815325,0.95
168,47,post,1,1,1144.3887035141443,95932.65081531256,0.95
169,0,warmup,0,0,0.0,135888.41285597242,nan
169,1,warmup,0,1,108710.73028477794,9882.45121594633,0.0
169,2,warmup,1,1,14739.961864521532,97822.14066052936,0.5
169,3,warmup,1,1,20206.938637263745,97822.14066052936,0.6666666666666666
169,4,warmup,1,1,24807.409557354673,97822.14066052936,0.75
169,5,warmup,1,1,28732.256784720452,97822.14066052936,0.8
169,6,warmup,1,1,28153.15150365999,104051.15754219808,0.8333333333333334
169,7,warmup,1,1,79206.04565059504,104051.15754219808,0.8571428571428571
169,8,warmup,1,1,80177.64466152457,104051.15754219808,0.875
169,9,warmup,1,1,81173.37638326338,104051.15754219808,0.8888888888888888
169,10,warmup,0,1,82194.1512398512,8662.311182407484,0.8
169,11,warmup,1,1,25993.392686887586,110256.5054105081,0.8181818181818182
169,12,warmup,0,1,26085.08019003745,9053.037937252036,0.75
169,13,warmup,1,1,15736.021098994144,118184.3060899549,0.7692307692307693
169,14,warmup,1,1,15807.49214044136,92495.22789741201,0.7857142857142857
169,15,warmup,1,1,15732.838889483079,92495.22789741201,0.8
169,16,warmup,1,1,26735.463252985905,94770.28022346862,0.8125
169,17,warmup,1,1,26473.22038888074,99407.64645027841,0.8235294117647058
169,18,warmup,1,1,78902.44020808817,107815.9816096592,0.8333333333333334
169,19,warmup,1,1,77656.0010192805,107815.9816096592,0.8421052631578947
169,20,pre,1,1,80043.36157130079,107815.9816096592,0.85
169,21,pre,1,1,8703.203450869205,83339.41205000915,0.9
169,22,pre,1,1,8450.695334245283,83339.41205000915,0.9
169,23,pre,1,1,8134.420847508052,83339.41205000915,0.9
169,24,pre,1,1,7728.193866401573,83339.41205000915,0.9
169,25,pre,1,1,7360.610408243319,83339.41205000915,0.9
169,26,pre,1,1,7026.406721611557,134915.7361129278,0.9
169,27,pre,1,1,7608.099914726642,134915.7361129278,0.9
169,28,shock,1,1,8294.79916262454,40474.720833878346,0.9
169,29,shock,1,1,6635.599688853037,42776.773376024685,0.9
169,30,shock,1,1,18532.709409249994,42776.773376024685,0.95
169,31,shock,1,1,16088.882784470774,29795.38732414438,0.95
169,32,shock,0,1,12346.932874031012,1267.5490426643887,0.95
169,33,shock,1,1,471.56423023611774,41273.348394761524,0.95
169,34,shock,1,1,471.81655036450417,41273.348394761524,0.95
169,35,shock,1,1,471.36730479255624,25088.82557691533,0.95
169,36,shock,1,1,462.8377866170108,34153.98054014916,0.95
169,37,shock,1,1,465.024580431784,41043.88800379912,0.95
169,38,post,1,1,2969.5423748659314,136812.96001266374,0.95
169,39,post,1,1,3371.3593128080233,97793.64613091423,0.95
169,40,post,1,1,12502.47829995409,97793.64613091423,0.95
169,41,post,1,1,17053.654506304494,97793.64613091423,0.95
169,42,post,1,1,22265.06363079493,97793.64613091423,0.95
169,43,post,1,1,28794.510017654204,97793.64613091423,0.95
169,44,post,1,1,27152.060319400425,97793.64613091423,0.95
169,45,post,1,1,27152.060319400425,97479.92412940031,0.95
169,46,post,1,1,27134.594734673192,97479.92412940031,0.95
169,47,post,0,1,27117.15160500469,7367.854737620495,0.9
170,0,warmup,0,0,0.0,94258.53273124801,nan
170,1,warmup,1,1,75406.82618499841,94258.53273124801,1.0
170,2,warmup,1,1,75406.82618499841,134456.54870578376,1.0
170,3,warmup,1,1,83753.30633924835,134456.54870578376,1.0
170,4,warmup,1,1,88660.0178176986,134456.54870578376,1.0
170,5,warmup,1,1,91890.06117451243,134456.54870578376,1.0
170,6,warmup,1,1,99111.69451817477,134456.54870578376,1.0
170,7,warmup,1,1,107565.23896462702,117230.90765503224,1.0
170,8,warmup,1,1,104494.40525243417,117230.90765503224,1.0
170,9,warmup,1,1,101594.0407092887,117230.90765503224,1.0
170,10,warmup,1,1,98850.33397171693,117230.90765503224,1.0
170,11,warmup,1,1,96250.92643258492,144996.5514287176,1.0
170,12,warmup,1,1,97519.56459404885,144996.5514287176,1.0
170,13,warmup,1,1,101564.20952270426,122165.08216674216,1.0
170,14,warmup,1,1,102460.5284751777,122165.08216674216,1.0
170,15,warmup,1,1,103372.80857792484,122165.08216674216,1.0
170,16,warmup,1,1,104301.48000202328,122165.08216674216,1.0
170,17,warmup,1,1,100909.9658429746,122165.08216674216,1.0
170,18,warmup,1,1,97732.06573339373,122165.08216674216,1.0
170,19,warmup,1,1,97732.06573339373,122165.08216674216,1.0
170,20,pre,1,1,97732.06573339373,122165.08216674216,1.0
170,21,pre,1,1,109644.3273230662,118376.37051771309,1.0
170,22,pre,1,1,108946.94396199555,118376.37051771309,1.0
170,23,pre,1,1,108258.37582681334,118376.37051771309,1.0
170,24,pre,1,1,107578.45682488586,118376.37051771309,1.0
170,25,pre,1,1,106907.02501012992,118376.37051771309,1.0
170,26,pre,1,1,106243.92245441588,118376.37051771309,1.0
170,27,pre,1,1,106243.92245441588,118376.37051771309,1.0
170,28,shock,0,1,106243.92245441588,26654.523452515474,0.95
170,29,shock,0,1,61135.6145051823,724.8837829777397,0.9
170,30,shock,1,1,3022.3658208992706,31757.367661313034,0.9
170,31,shock,1,1,2974.8449000851456,33497.00309693248,0.9
170,32,shock,1,1,2932.0165121510104,33497.00309693248,0.9
170,33,shock,1,1,2890.403809705638,33497.00309693248,0.9
170,34,shock,1,1,2905.165492333005,33497.00309693248,0.9
170,35,shock,1,1,28889.096335058744,35908.61661697198,0.9
170,36,shock,1,1,29603.228290731575,35908.61661697198,0.9
170,37,shock,0,1,30011.83408516656,836.6139850045475,0.85
170,38,post,1,1,858.9605480748719,4170.9354300468585,0.85
170,39,post,1,1,740.3910730988592,95941.71099495873,0.85
170,40,post,1,1,2904.027164519156,93084.38247176284,0.85
170,41,post,1,1,2937.4994050547857,86257.86335848895,0.85
170,42,post,1,1,2970.03091275829,86257.86335848895,0.85
170,43,post,1,1,15344.36255970268,86257.86335848895,0.85
170,44,post,1,1,77923.05883304233,86257.86335848895,0.85
170,45,post,0,1,76326.61510545791,6612.05867368588,0.8
170,46,post,1,1,5697.231764695121,122382.12010946387,0.8
170,47,post,1,1,5797.628741028005,122382.12010946387,0.8
171,0,warmup,0,0,0.0,48022.370735854754,nan
171,1,warmup,1,1,38417.896588683805,48022.370735854754,1.0
171,2,warmup,1,1,38417.896588683805,48022.370735854754,1.0
171,3,warmup,1,1,38417.89658868381,48022.370735854754,1.0
171,4,warmup,0,1,38417.896588683805,1819.7230149088907,0.75
171,5,warmup,0,1,6320.825879270759,1819.7230149088907,0.6
171,6,warmup,0,1,3443.706269597239,1819.7230149088907,0.5
171,7,warmup,0,1,2366.5141020503665,1819.7230149088907,0.42857142857142855
171,8,warmup,0,1,1802.6459925229567,110.16417633133432,0.375
171,9,warmup,0,1,354.7515230190389,110.16417633133432,0.3333333333333333
171,10,warmup,1,1,201.98628680904437,2247.886546252386,0.4
171,11,warmup,1,1,203.0595725498448,2247.886546252386,0.45454545454545453
171,12,warmup,1,1,204.1443253661981,47807.40156119803,0.5
171,13,warmup,1,1,209.80454485582518,47807.40156119803,0.5384615384615384
171,14,warmup,1,1,399.64351140740087,47807.40156119803,0.5714285714285714
171,15,warmup,1,1,4199.579082443484,47807.40156119803,0.6
171,16,warmup,0,1,7568.141245213668,2441.565726571541,0.5625
171,17,warmup,0,1,8109.6045706235345,193.91963507913272,0.5294117647058824
171,18,warmup,0,1,710.5931151099978,487.07487504611044,0.5
171,19,warmup,1,1,522.1076302402045,2117.7564447070636,0.5263157894736842
171,20,pre,0,1,493.0640582483295,428.2609831688313,0.5
171,21,pre,1,1,18.171348801931288,840.8440823989162,0.5
171,22,pre,1,1,16.90703508972887,56956.44959294685,0.5
171,23,pre,1,1,31.228286112275963,581.1229914495375,0.5
171,24,pre,1,1,33.03758829247268,48427.54611351219,0.55
171,25,pre,1,1,35.861205772638364,48427.54611351219,0.6
171,26,pre,1,1,63.816030635942944,1556.6562333010663,0.65
171,27,pre,1,1,78.22506606831152,1556.6562333010663,0.7
171,28,shock,1,1,62.183054823645506,466.99686999031985,0.75
171,29,shock,1,1,54.641422052908254,62.488775194886706,0.8
171,30,shock,1,1,11.140366117971263,62.488775194886706,0.8
171,31,shock,1,1,6.1152938592761465,430.9833731733142,0.8
171,32,shock,1,1,5.838798365105607,430.9833731733142,0.8
171,33,shock,1,1,5.586224109282944,9437.641760900031,0.8
171,34,shock,1,1,5.895595782853525,10.0,0.8
171,35,shock,1,1,1.7944311295269955,322.7633675934029,0.8
171,36,shock,1,1,2.0091515234810546,322.7633675934029,0.85
171,37,shock,1,1,1.9947617220875764,20338.835003428034,0.9
171,38,post,1,1,2.0373592837023478,67796.11667809344,0.95
171,39,post,1,1,2.0391080499968695,67796.11667809344,0.95
171,40,post,1,1,38.955189258689096,1610.1046036721377,1.0
171,41,post,1,1,64.36297746380235,1610.1046036721377,1.0
171,42,post,1,1,185.07401961746504,772.2930013849882,1.0
171,43,post,1,1,95.24638855731064,32110.559595644707,1.0
171,44,post,1,1,94.64190866279523,72460.91713084577,1.0
171,45,post,1,1,94.6767152275054,72460.91713084577,1.0
171,46,post,1,1,123.79302563907038,1512.1841619910147,1.0
171,47,post,1,1,121.32209402140968,1512.1841619910147,1.0
172,0,warmup,0,0,0.0,78485.36781311885,nan
172,1,warmup,1,1,62788.294250495084,78485.36781311885,1.0
172,2,warmup,1,1,62788.294250495084,78485.36781311885,1.0
172,3,warmup,0,1,62788.294250495084,410.292476549049,0.6666666666666666
172,4,warmup,0,1,1292.6632290756986,410.292476549049,0.5
172,5,warmup,0,1,814.2004448850263,180.10374842461243,0.4
172,6,warmup,0,1,382.6868923882191,139.5343050629767,0.3333333333333333
172,7,warmup,0,1,227.19057241642588,139.5343050629767,0.2857142857142857
172,8,warmup,1,1,161.5488037181344,32226.790862914808,0.375
172,9,warmup,1,1,178.93838102143985,32226.790862914808,0.4444444444444444
172,10,warmup,1,1,200.5232832624286,32226.790862914808,0.5
172,11,warmup,1,1,277.26785477321033,51177.229725362646,0.5454545454545454
172,12,warmup,1,1,549.50138008102,767.648971618326,0.5833333333333334
172,13,warmup,1,1,2826.238073327947,50269.92576274027,0.6153846153846154
172,14,warmup,1,1,2848.654959772535,50269.92576274027,0.6428571428571429
172,15,warmup,0,1,2871.430297604979,1249.4246661181978,0.6
172,16,warmup,1,1,1849.8202280946734,33790.076580361456,0.625
172,17,warmup,0,1,1841.2587865620653,638.0882945695663,0.5882352941176471
172,18,warmup,0,1,1641.4099348071431,638.0882945695663,0.5555555555555556
172,19,warmup,0,1,1003.9611423809602,638.0882945695663,0.5263157894736842
172,20,pre,0,1,723.1302992024885,638.0882945695663,0.5
172,21,pre,1,1,140.48395512420313,638.0882945695663,0.5
172,22,pre,1,1,112.91774098116625,33308.62115674927,0.5
172,23,pre,1,1,140.47441436795214,33308.62115674927,0.55
172,24,pre,1,1,185.82304536600824,33308.62115674927,0.6
172,25,pre,1,1,274.4091301971891,33308.62115674927,0.65
172,26,pre,1,1,524.4049173175819,742.0068390354338,0.7
172,27,pre,1,1,602.8216116655944,59449.318169879,0.75
172,28,shock,0,1,608.2925717912341,24.866205610890294,0.7
172,29,shock,1,1,0.8686402268649969,293.66657473954166,0.7
172,30,shock,1,1,19.65596171614515,17382.379233449847,0.7
172,31,shock,1,1,19.643957900487923,17382.379233449847,0.7
172,32,shock,1,1,20.223218203425397,564.400059447247,0.7
172,33,shock,1,1,19.44331739172626,564.400059447247,0.7
172,34,shock,0,1,125.25898333282245,74.87843783816025,0.65
172,35,shock,1,1,31.08869294083786,188.65743134496464,0.7
172,36,shock,1,1,23.765030786158565,188.65743134496464,0.7
172,37,shock,1,1,19.23401319714097,188.65743134496464,0.75
172,38,post,1,1,17.046568518177928,628.8581044832155,0.8
172,39,post,1,1,17.14692869694001,1276.937746091074,0.85
172,40,post,1,1,48.41618390015651,1276.937746091074,0.9
172,41,post,1,1,64.31421066492216,1276.937746091074,0.9
172,42,post,1,1,95.75722996791069,1276.937746091074,0.9
172,43,post,1,1,187.35404485453168,1276.937746091074,0.9
172,44,post,1,1,225.9701782485311,1164.4546945287427,0.9
172,45,post,1,1,221.68730411413193,1164.4546945287427,0.9
172,46,post,0,1,217.56375912357058,168.514281334037,0.85
172,47,post,1,1,74.34720696098076,31939.369175718097,0.85
173,0,warmup,0,0,0.0,72908.51780210221,nan
173,1,warmup,0,1,58326.81424168177,1452.1406490398658,0.0
173,2,warmup,0,1,2278.0523909694507,1452.1406490398658,0.0
173,3,warmup,0,1,1725.3862629820521,1452.1406490398658,0.0
173,4,warmup,1,1,1538.7342165197274,49220.73126941665,0.25
173,5,warmup,0,1,1904.8090287581917,1580.2163162382512,0.2
173,6,warmup,1,1,1471.09826206761,50401.96185082814,0.3333333333333333
173,7,warmup,1,1,1950.973070618272,50401.96185082814,0.42857142857142855
173,8,warmup,1,1,2895.4854562248056,67299.69838618496,0.5
173,9,warmup,1,1,5652.261845020468,60737.26942731564,0.5555555555555556
173,10,warmup,1,1,5683.198527099509,60737.26942731564,0.6
173,11,warmup,1,1,45730.689280425606,60737.26942731564,0.6363636363636364
173,12,warmup,0,1,47566.68358607494,39.46394448917287,0.5833333333333334
173,13,warmup,1,1,157.45652546761258,53004.500291204204,0.6153846153846154
173,14,warmup,1,1,157.43169086883535,1558.305110041408,0.6428571428571429
173,15,warmup,1,1,153.6505242331097,50978.372402947025,0.6666666666666666
173,16,warmup,1,1,153.63192414372395,50978.372402947025,0.6875
173,17,warmup,1,1,153.61332855704268,481.2202443865053,0.7058823529411765
173,18,warmup,0,1,1439.951124768782,188.13738855045636,0.6666666666666666
173,19,warmup,0,1,495.40080221651397,63.70423792318411,0.631578947368421
173,20,pre,1,1,172.9349066604538,982.3903578709771,0.65
173,21,pre,1,1,4.127355757164196,982.3903578709771,0.7
173,22,pre,1,1,3.963371805019421,982.3903578709771,0.75
173,23,pre,1,1,4.137957060034483,982.3903578709771,0.8
173,24,pre,1,1,5.037445451407352,982.3903578709771,0.8
173,25,pre,1,1,19.566561149431756,237.78209756843407,0.85
173,26,pre,1,1,12.031375327436683,69169.34979759817,0.85
173,27,pre,1,1,13.691189983117573,1422.636915213765,0.85
173,28,shock,1,1,14.31095520947905,426.7910745641295,0.85
173,29,shock,1,1,12.021690538075184,426.7910745641295,0.85
173,30,shock,1,1,53.529294430736385,426.7910745641295,0.85
173,31,shock,1,1,66.39902885821698,426.7910745641295,0.85
173,32,shock,1,1,51.052672739116666,426.7910745641295,0.9
173,33,shock,1,1,43.90529855564032,51.922492593158715,0.9
173,34,shock,1,1,17.964859291287897,15757.852774198034,0.9
173,35,shock,1,1,19.518919524128435,15757.852774198034,0.9
173,36,shock,1,1,21.367310727532317,15757.852774198034,0.9
173,37,shock,1,1,23.602396655486547,15757.852774198034,0.9
173,38,post,1,1,26.359701944510494,601.8597424560728,0.95
173,39,post,0,1,268.5477801477375,195.726131098895,0.95
173,40,post,1,1,73.89160921271366,195.726131098895,0.95
173,41,post,1,1,42.839504238323954,44492.51574618569,0.95
173,42,post,1,1,42.98623607425001,1308.4323563165271,0.95
173,43,post,1,1,40.60791432911935,1308.4323563165271,0.95
173,44,post,1,1,43.70367410454586,1308.4323563165271,0.95
173,45,post,1,1,69.27967244777258,68158.97054350107,0.95
173,46,post,1,1,220.7607047337605,36746.02262766161,0.95
173,47,post,1,1,220.312684629944,36746.02262766161,0.95
174,0,warmup,0,0,0.0,49691.50756688627,nan
174,1,warmup,1,1,39753.20605350902,49691.50756688627,1.0
174,2,warmup,0,1,39753.20605350902,1821.4503420939056,0.5
174,3,warmup,0,1,4072.8955175406104,1821.4503420939056,0.3333333333333333
174,4,warmup,0,1,2811.2728798619682,781.8275599962207,0.25
174,5,warmup,0,1,1654.7190146230005,781.8275599962207,0.2
174,6,warmup,0,1,1088.062589389089,781.8275599962207,0.16666666666666666
174,7,warmup,1,1,810.505880031715,42227.84904166041,0.2857142857142857
174,8,warmup,0,1,907.0588139714785,881.8946067024511,0.25
174,9,warmup,1,1,800.8382095933854,2325.3172058631408,0.3333333333333333
174,10,warmup,0,1,964.8409304948314,214.87052191417106,0.3
174,11,warmup,1,1,531.8673511231232,601.3770166499148,0.36363636363636365
174,12,warmup,0,1,506.0429017596899,194.34348758394788,0.3333333333333333
174,13,warmup,1,1,307.0707060615727,51089.679073511856,0.38461538461538464
174,14,warmup,0,1,335.7967688531294,213.08859530501218,0.35714285714285715
174,15,warmup,0,1,247.29823923330792,213.08859530501218,0.3333333333333333
174,16,warmup,1,1,246.7046430172704,53087.545438178226,0.375
174,17,warmup,1,1,274.54225135221037,1811.7816878446404,0.4117647058823529
